Year,Farm,YearFarmNB,wing,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2008,14,2008_14_05,48.78,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.313072094,-1.254390564,-1.409299285,0.301318023
2014,14,2014_14_05,38.56,-0.8536721,ASY,-0.624448736,1.641431838,-0.8088014,-0.313072094,-0.77166508,-1.28255411,0.887500106
2012,14,2012_14_05,42.66,-2.834319098,ASY,1.163921812,-1.24270204,-0.8088014,-0.313072094,0.044045887,-1.396979063,0.935071185
2008,14,2008_14_05,51.66,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.313072094,-1.254390564,-1.409299285,0.301318023
2009,14,2009_14_05,51.65,-0.028402518,ASY,-0.791777785,0.60402654,-0.8088014,-0.313072094,-0.27299516,-0.82435781,1.147072475
2010,14,2010_14_05,41.43,-0.028402518,ASY,0.544870469,0.55252415,-0.611695261,-0.313072094,-0.692718229,-1.020284557,1.031728239
2009,14,2009_14_05,52.66,-0.028402518,ASY,-0.791777785,0.60402654,-0.8088014,-0.313072094,-0.27299516,-0.82435781,1.147072475
2010,14,2010_14_05,42.54,-0.028402518,ASY,0.544870469,0.55252415,-0.611695261,-0.313072094,-0.692718229,-1.020284557,1.031728239
2011,14,2011_14_05,44.41,-0.028402518,ASY,-0.067567078,1.067548056,0.373835436,-0.313072094,-0.049937416,-0.955104131,1.050944343
2014,14,2014_14_05,39.66,-0.8536721,ASY,-0.624448736,1.641431838,-0.8088014,-0.313072094,-0.77166508,-1.28255411,0.887500106
2011,14,2011_14_05,46.14,-0.028402518,ASY,-0.067567078,1.067548056,0.373835436,-0.313072094,-0.049937416,-0.955104131,1.050944343
2010,14,2010_14_05,39.82,-0.028402518,ASY,0.544870469,0.55252415,-0.611695261,-0.313072094,-0.692718229,-1.020284557,1.031728239
2008,14,2008_14_05,54.15,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.313072094,-1.254390564,-1.409299285,0.301318023
2011,14,2011_14_05,42.87,-0.028402518,ASY,-0.067567078,1.067548056,0.373835436,-0.313072094,-0.049937416,-0.955104131,1.050944343
2014,14,2014_14_05,35.5,-0.8536721,ASY,-0.624448736,1.641431838,-0.8088014,-0.313072094,-0.77166508,-1.28255411,0.887500106
2008,14,2008_14_05,52.78,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.313072094,-1.254390564,-1.409299285,0.301318023
2010,14,2010_14_05,44.84,-0.028402518,ASY,0.544870469,0.55252415,-0.611695261,-0.313072094,-0.692718229,-1.020284557,1.031728239
2011,14,2011_14_05,47.93,-0.028402518,ASY,-0.067567078,1.067548056,0.373835436,-0.313072094,-0.049937416,-0.955104131,1.050944343
2011,14,2011_14_05,44.29,-0.028402518,ASY,-0.067567078,1.067548056,0.373835436,-0.313072094,-0.049937416,-0.955104131,1.050944343
2007,14,2007_14_06,47.61,0.906903009,ASY,0.958232744,-1.537001416,0.570941576,-0.303868933,-0.13738287,-1.230150309,0.923086258
2007,14,2007_14_06,48.67,0.906903009,ASY,0.958232744,-1.537001416,0.570941576,-0.303868933,-0.13738287,-1.230150309,0.923086258
2015,14,2015_14_06,48.65,-0.688618184,ASY,0.014443997,0.626098993,0.176729297,-0.303868933,0.139492138,-1.053743474,1.03717982
2014,14,2014_14_06,43.44,-0.8536721,ASY,-0.426034844,2.288890464,-1.203013679,-0.303868933,-0.785688683,-1.28255411,0.887500106
2012,14,2012_14_06,50.76,0.906903009,ASY,0.370266244,-0.712963165,-1.203013679,-0.303868933,0.19407985,-1.396979063,0.935071185
2012,14,2012_14_06,51.19,0.906903009,ASY,0.370266244,-0.712963165,-1.203013679,-0.303868933,0.19407985,-1.396979063,0.935071185
2011,14,2011_14_06,44.4,0.906903009,ASY,-0.240187165,0.037500243,-0.020376842,-0.303868933,-0.109438838,-0.955104131,1.050944343
2014,14,2014_14_06,40.6,-0.8536721,ASY,-0.426034844,2.288890464,-1.203013679,-0.303868933,-0.785688683,-1.28255411,0.887500106
2007,14,2007_14_06,49.42,0.906903009,ASY,0.958232744,-1.537001416,0.570941576,-0.303868933,-0.13738287,-1.230150309,0.923086258
2014,14,2014_14_06,41.32,-0.8536721,ASY,-0.426034844,2.288890464,-1.203013679,-0.303868933,-0.785688683,-1.28255411,0.887500106
2012,14,2012_14_06,49.18,0.906903009,ASY,0.370266244,-0.712963165,-1.203013679,-0.303868933,0.19407985,-1.396979063,0.935071185
2013,14,2013_14_06,37.54,-0.028402518,ASY,-0.743364795,0.434804399,-1.597225958,-0.303868933,-1.142977942,-1.177869912,0.4534514
2012,14,2012_14_06,50.49,0.906903009,ASY,0.370266244,-0.712963165,-1.203013679,-0.303868933,0.19407985,-1.396979063,0.935071185
2011,14,2011_14_06,45.45,0.906903009,ASY,-0.240187165,0.037500243,-0.020376842,-0.303868933,-0.109438838,-0.955104131,1.050944343
2011,14,2011_14_06,38.61,0.906903009,ASY,-0.240187165,0.037500243,-0.020376842,-0.303868933,-0.109438838,-0.955104131,1.050944343
2011,14,2011_14_06,44.32,0.906903009,ASY,-0.240187165,0.037500243,-0.020376842,-0.303868933,-0.109438838,-0.955104131,1.050944343
2014,14,2014_14_06,35.92,-0.8536721,ASY,-0.426034844,2.288890464,-1.203013679,-0.303868933,-0.785688683,-1.28255411,0.887500106
2013,14,2013_14_06,36.24,-0.028402518,ASY,-0.743364795,0.434804399,-1.597225958,-0.303868933,-1.142977942,-1.177869912,0.4534514
2007,14,2007_14_06,48.28,0.906903009,ASY,0.958232744,-1.537001416,0.570941576,-0.303868933,-0.13738287,-1.230150309,0.923086258
2012,14,2012_14_06,49.43,0.906903009,ASY,0.370266244,-0.712963165,-1.203013679,-0.303868933,0.19407985,-1.396979063,0.935071185
2007,14,2007_14_06,48.88,0.906903009,ASY,0.958232744,-1.537001416,0.570941576,-0.303868933,-0.13738287,-1.230150309,0.923086258
2013,14,2013_14_06,41.43,-0.028402518,ASY,-0.743364795,0.434804399,-1.597225958,-0.303868933,-1.142977942,-1.177869912,0.4534514
2008,14,2008_14_06,52.8,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.303868933,-1.254390564,-1.409299285,0.301318023
2012,14,2012_14_06,45.2,0.906903009,ASY,0.370266244,-0.712963165,-1.203013679,-0.303868933,0.19407985,-1.396979063,0.935071185
2007,14,2007_14_06,43.67,0.906903009,ASY,0.958232744,-1.537001416,0.570941576,-0.303868933,-0.13738287,-1.230150309,0.923086258
2008,14,2008_14_06,51.8,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.303868933,-1.254390564,-1.409299285,0.301318023
2008,14,2008_14_06,47.84,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.303868933,-1.254390564,-1.409299285,0.301318023
2008,14,2008_14_06,51.52,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.303868933,-1.254390564,-1.409299285,0.301318023
2008,14,2008_14_06,52.59,0.906903009,ASY,1.009820356,-0.094934476,-0.217482982,-0.303868933,-1.254390564,-1.409299285,0.301318023
2013,14,2013_14_06,41.78,-0.028402518,ASY,-0.743364795,0.434804399,-1.597225958,-0.303868933,-1.142977942,-1.177869912,0.4534514
2013,14,2013_14_06,43.11,-0.028402518,ASY,-0.743364795,0.434804399,-1.597225958,-0.303868933,-1.142977942,-1.177869912,0.4534514
2011,14,2011_14_07,49.42,-0.028402518,ASY,-0.240187165,0.037500243,-0.020376842,-0.295216043,-0.109438838,-0.955104131,1.050944343
2010,14,2010_14_07,39.21,0.411741259,ASY,0.226085482,-0.036074601,-1.005907539,-0.295216043,-0.819496881,-1.020284557,1.031728239
2009,14,2009_14_07,47.92,-0.028402518,ASY,-0.791777785,0.60402654,-0.8088014,-0.295216043,-0.27299516,-0.82435781,1.147072475
2010,14,2010_14_07,41.2,0.411741259,ASY,0.226085482,-0.036074601,-1.005907539,-0.295216043,-0.819496881,-1.020284557,1.031728239
2012,14,2012_14_07,43.97,-0.028402518,ASY,0.370266244,-0.712963165,-1.203013679,-0.295216043,0.19407985,-1.396979063,0.935071185
2010,14,2010_14_07,32.32,0.411741259,ASY,0.226085482,-0.036074601,-1.005907539,-0.295216043,-0.819496881,-1.020284557,1.031728239
2010,14,2010_14_07,30.34,0.411741259,ASY,0.226085482,-0.036074601,-1.005907539,-0.295216043,-0.819496881,-1.020284557,1.031728239
2010,14,2010_14_07,34.76,0.411741259,ASY,0.226085482,-0.036074601,-1.005907539,-0.295216043,-0.819496881,-1.020284557,1.031728239
2011,14,2011_14_07,47.99,-0.028402518,ASY,-0.240187165,0.037500243,-0.020376842,-0.295216043,-0.109438838,-0.955104131,1.050944343
2015,14,2015_14_07,47.28,-2.174103432,ASY,-0.349314805,0.537809181,-1.005907539,-0.295216043,0.021207146,-1.053743474,1.03717982
2009,14,2009_14_07,46.55,-0.028402518,ASY,-0.791777785,0.60402654,-0.8088014,-0.295216043,-0.27299516,-0.82435781,1.147072475
2011,14,2011_14_07,42.39,-0.028402518,ASY,-0.240187165,0.037500243,-0.020376842,-0.295216043,-0.109438838,-0.955104131,1.050944343
2009,14,2009_14_07,48.2,-0.028402518,ASY,-0.791777785,0.60402654,-0.8088014,-0.295216043,-0.27299516,-0.82435781,1.147072475
2009,14,2009_14_07,48.71,-0.028402518,ASY,-0.791777785,0.60402654,-0.8088014,-0.295216043,-0.27299516,-0.82435781,1.147072475
2012,14,2012_14_07,46.29,-0.028402518,ASY,0.370266244,-0.712963165,-1.203013679,-0.295216043,0.19407985,-1.396979063,0.935071185
2009,14,2009_14_07,48.78,-0.028402518,ASY,-0.791777785,0.60402654,-0.8088014,-0.295216043,-0.27299516,-0.82435781,1.147072475
2011,14,2011_14_07,46.55,-0.028402518,ASY,-0.240187165,0.037500243,-0.020376842,-0.295216043,-0.109438838,-0.955104131,1.050944343
2011,14,2011_14_07,44.24,-0.028402518,ASY,-0.240187165,0.037500243,-0.020376842,-0.295216043,-0.109438838,-0.955104131,1.050944343
2015,14,2015_14_07,49.03,-2.174103432,ASY,-0.349314805,0.537809181,-1.005907539,-0.295216043,0.021207146,-1.053743474,1.03717982
2012,14,2012_14_07,37.81,-0.028402518,ASY,0.370266244,-0.712963165,-1.203013679,-0.295216043,0.19407985,-1.396979063,0.935071185
2012,14,2012_14_07,44.01,-0.028402518,ASY,0.370266244,-0.712963165,-1.203013679,-0.295216043,0.19407985,-1.396979063,0.935071185
2012,14,2012_14_07,44.79,-0.028402518,ASY,0.370266244,-0.712963165,-1.203013679,-0.295216043,0.19407985,-1.396979063,0.935071185
2012,14,2012_14_08,47.38,-0.963708045,SY,2.189060255,-1.301561915,-0.020376842,-0.283185253,-0.149696435,-1.396979063,0.935071185
2012,14,2012_14_08,52.34,-0.963708045,SY,2.189060255,-1.301561915,-0.020376842,-0.283185253,-0.149696435,-1.396979063,0.935071185
2014,14,2014_14_08,43.36,-0.028402518,ASY,-0.293758915,1.612001901,-0.414589121,-0.283185253,-0.757404894,-1.28255411,0.887500106
2006,14,2006_14_08,33.8,-0.028402518,ASY,-0.959768213,2.65382169,-0.611695261,-0.283185253,-0.510575681,-1.230150309,0.923086258
2014,14,2014_14_08,49.3,-0.028402518,ASY,-0.293758915,1.612001901,-0.414589121,-0.283185253,-0.757404894,-1.28255411,0.887500106
2014,14,2014_14_08,49.16,-0.028402518,ASY,-0.293758915,1.612001901,-0.414589121,-0.283185253,-0.757404894,-1.28255411,0.887500106
2012,14,2012_14_08,42.48,-0.963708045,SY,2.189060255,-1.301561915,-0.020376842,-0.283185253,-0.149696435,-1.396979063,0.935071185
2006,14,2006_14_08,28.91,-0.028402518,ASY,-0.959768213,2.65382169,-0.611695261,-0.283185253,-0.510575681,-1.230150309,0.923086258
2011,14,2011_14_08,38.13,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.283185253,-0.049937416,-0.955104131,1.050944343
2012,14,2012_14_08,51.4,-0.963708045,SY,2.189060255,-1.301561915,-0.020376842,-0.283185253,-0.149696435,-1.396979063,0.935071185
2014,14,2014_14_08,48.42,-0.028402518,ASY,-0.293758915,1.612001901,-0.414589121,-0.283185253,-0.757404894,-1.28255411,0.887500106
2011,14,2011_14_08,41.82,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.283185253,-0.049937416,-0.955104131,1.050944343
2006,14,2006_14_08,37.42,-0.028402518,ASY,-0.959768213,2.65382169,-0.611695261,-0.283185253,-0.510575681,-1.230150309,0.923086258
2011,14,2011_14_08,38.39,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.283185253,-0.049937416,-0.955104131,1.050944343
2014,14,2014_14_08,47.36,-0.028402518,ASY,-0.293758915,1.612001901,-0.414589121,-0.283185253,-0.757404894,-1.28255411,0.887500106
2006,14,2006_14_08,33.49,-0.028402518,ASY,-0.959768213,2.65382169,-0.611695261,-0.283185253,-0.510575681,-1.230150309,0.923086258
2011,14,2011_14_08,38.84,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.283185253,-0.049937416,-0.955104131,1.050944343
2006,14,2006_14_08,33.97,-0.028402518,ASY,-0.959768213,2.65382169,-0.611695261,-0.283185253,-0.510575681,-1.230150309,0.923086258
2007,14,2007_14_09,44.95,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.268488328,-0.294878782,-1.230150309,0.923086258
2009,14,2009_14_09,45.87,0.906903009,ASY,-0.791777785,0.60402654,-0.8088014,-0.268488328,-0.27299516,-0.82435781,1.147072475
2008,14,2008_14_09,46.26,-0.028402518,ASY,0.675823637,-0.315659008,-0.611695261,-0.268488328,-1.311581654,-1.409299285,0.301318023
2011,14,2011_14_09,28.32,-1.073743989,ASY,-0.067567078,1.067548056,0.373835436,-0.268488328,-0.049937416,-0.955104131,1.050944343
2012,14,2012_14_09,45.71,-0.028402518,ASY,1.163921812,-1.24270204,-0.8088014,-0.268488328,0.044045887,-1.396979063,0.935071185
2010,14,2010_14_09,44.21,-0.193456434,ASY,0.830586473,0.140505024,0.176729297,-0.268488328,-0.474420017,-1.020284557,1.031728239
2007,14,2007_14_09,49.53,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.268488328,-0.294878782,-1.230150309,0.923086258
2010,14,2010_14_09,41.96,-0.193456434,ASY,0.830586473,0.140505024,0.176729297,-0.268488328,-0.474420017,-1.020284557,1.031728239
2009,14,2009_14_09,48.71,0.906903009,ASY,-0.791777785,0.60402654,-0.8088014,-0.268488328,-0.27299516,-0.82435781,1.147072475
2012,14,2012_14_09,45.61,-0.028402518,ASY,1.163921812,-1.24270204,-0.8088014,-0.268488328,0.044045887,-1.396979063,0.935071185
2008,14,2008_14_09,48.75,-0.028402518,ASY,0.675823637,-0.315659008,-0.611695261,-0.268488328,-1.311581654,-1.409299285,0.301318023
2012,14,2012_14_09,45.54,-0.028402518,ASY,1.163921812,-1.24270204,-0.8088014,-0.268488328,0.044045887,-1.396979063,0.935071185
2007,14,2007_14_09,40.92,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.268488328,-0.294878782,-1.230150309,0.923086258
2009,14,2009_14_09,43,0.906903009,ASY,-0.791777785,0.60402654,-0.8088014,-0.268488328,-0.27299516,-0.82435781,1.147072475
2009,14,2009_14_09,48.22,0.906903009,ASY,-0.791777785,0.60402654,-0.8088014,-0.268488328,-0.27299516,-0.82435781,1.147072475
2011,14,2011_14_09,24.04,-1.073743989,ASY,-0.067567078,1.067548056,0.373835436,-0.268488328,-0.049937416,-0.955104131,1.050944343
2012,14,2012_14_09,42.04,-0.028402518,ASY,1.163921812,-1.24270204,-0.8088014,-0.268488328,0.044045887,-1.396979063,0.935071185
2007,14,2007_14_09,46.83,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.268488328,-0.294878782,-1.230150309,0.923086258
2007,14,2007_14_09,49.03,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.268488328,-0.294878782,-1.230150309,0.923086258
2009,14,2009_14_09,45.82,0.906903009,ASY,-0.791777785,0.60402654,-0.8088014,-0.268488328,-0.27299516,-0.82435781,1.147072475
2009,14,2009_14_09,48.94,0.906903009,ASY,-0.791777785,0.60402654,-0.8088014,-0.268488328,-0.27299516,-0.82435781,1.147072475
2007,14,2007_14_09,49.57,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.268488328,-0.294878782,-1.230150309,0.923086258
2012,14,2012_14_09,49.16,-0.028402518,ASY,1.163921812,-1.24270204,-0.8088014,-0.268488328,0.044045887,-1.396979063,0.935071185
2008,14,2008_14_10,48.97,0.906903009,ASY,0.675823637,-0.315659008,-0.611695261,-0.254753892,-1.311581654,-1.409299285,0.301318023
2011,14,2011_14_10,47.18,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.254753892,-0.049937416,-0.955104131,1.050944343
2008,14,2008_14_10,49.64,0.906903009,ASY,0.675823637,-0.315659008,-0.611695261,-0.254753892,-1.311581654,-1.409299285,0.301318023
2013,14,2013_14_10,40.28,-0.193456434,ASY,-0.743364795,0.434804399,-1.597225958,-0.254753892,-1.142977942,-1.177869912,0.4534514
2010,14,2010_14_10,46.76,-2.614247209,ASY,0.544870469,0.55252415,-0.611695261,-0.254753892,-0.692718229,-1.020284557,1.031728239
2009,14,2009_14_10,54.3,-0.963708045,ASY,-1.089398623,0.618741509,-0.414589121,-0.254753892,-0.279846904,-0.82435781,1.147072475
2011,14,2011_14_10,44.23,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.254753892,-0.049937416,-0.955104131,1.050944343
2006,14,2006_14_10,37,-1.899013571,ASY,-0.199181627,2.568474871,0.176729297,-0.254753892,-0.341752553,-1.230150309,0.923086258
2007,14,2007_14_10,43.1,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.254753892,-0.294878782,-1.230150309,0.923086258
2013,14,2013_14_10,32.15,-0.193456434,ASY,-0.743364795,0.434804399,-1.597225958,-0.254753892,-1.142977942,-1.177869912,0.4534514
2013,14,2013_14_10,36.11,-0.193456434,ASY,-0.743364795,0.434804399,-1.597225958,-0.254753892,-1.142977942,-1.177869912,0.4534514
2011,14,2011_14_10,44.48,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.254753892,-0.049937416,-0.955104131,1.050944343
2013,14,2013_14_10,33.59,-0.193456434,ASY,-0.743364795,0.434804399,-1.597225958,-0.254753892,-1.142977942,-1.177869912,0.4534514
2006,14,2006_14_10,34.76,-1.899013571,ASY,-0.199181627,2.568474871,0.176729297,-0.254753892,-0.341752553,-1.230150309,0.923086258
2009,14,2009_14_10,54.79,-0.963708045,ASY,-1.089398623,0.618741509,-0.414589121,-0.254753892,-0.279846904,-0.82435781,1.147072475
2006,14,2006_14_10,29.46,-1.899013571,ASY,-0.199181627,2.568474871,0.176729297,-0.254753892,-0.341752553,-1.230150309,0.923086258
2007,14,2007_14_10,47.08,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.254753892,-0.294878782,-1.230150309,0.923086258
2009,14,2009_14_10,55.38,-0.963708045,ASY,-1.089398623,0.618741509,-0.414589121,-0.254753892,-0.279846904,-0.82435781,1.147072475
2008,14,2008_14_10,53.03,0.906903009,ASY,0.675823637,-0.315659008,-0.611695261,-0.254753892,-1.311581654,-1.409299285,0.301318023
2015,14,2015_14_10,44.32,0.906903009,ASY,0.047512979,0.626098993,-0.217482982,-0.254753892,0.117723713,-1.053743474,1.03717982
2011,14,2011_14_10,31.47,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.254753892,-0.049937416,-0.955104131,1.050944343
2011,14,2011_14_10,37.41,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.254753892,-0.049937416,-0.955104131,1.050944343
2007,14,2007_14_10,48.47,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.254753892,-0.294878782,-1.230150309,0.923086258
2010,14,2010_14_10,49.39,-2.614247209,ASY,0.544870469,0.55252415,-0.611695261,-0.254753892,-0.692718229,-1.020284557,1.031728239
2008,14,2008_14_10,52.59,0.906903009,ASY,0.675823637,-0.315659008,-0.611695261,-0.254753892,-1.311581654,-1.409299285,0.301318023
2009,14,2009_14_10,55.38,-0.963708045,ASY,-1.089398623,0.618741509,-0.414589121,-0.254753892,-0.279846904,-0.82435781,1.147072475
2008,14,2008_14_10,52.23,0.906903009,ASY,0.675823637,-0.315659008,-0.611695261,-0.254753892,-1.311581654,-1.409299285,0.301318023
2011,14,2011_14_10,41.69,0.906903009,ASY,-0.067567078,1.067548056,0.373835436,-0.254753892,-0.049937416,-0.955104131,1.050944343
2007,14,2007_14_10,46.61,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.254753892,-0.294878782,-1.230150309,0.923086258
2007,14,2007_14_10,43.37,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.254753892,-0.294878782,-1.230150309,0.923086258
2009,14,2009_14_10,53.12,-0.963708045,ASY,-1.089398623,0.618741509,-0.414589121,-0.254753892,-0.279846904,-0.82435781,1.147072475
2015,14,2015_14_10,44.1,0.906903009,ASY,0.047512979,0.626098993,-0.217482982,-0.254753892,0.117723713,-1.053743474,1.03717982
2009,14,2009_14_10,54.3,-0.963708045,ASY,-1.089398623,0.618741509,-0.414589121,-0.254753892,-0.279846904,-0.82435781,1.147072475
2008,14,2008_14_10,52.37,0.906903009,ASY,0.675823637,-0.315659008,-0.611695261,-0.254753892,-1.311581654,-1.409299285,0.301318023
2007,14,2007_14_10,40.76,0.906903009,ASY,0.827940955,-1.537001416,0.176729297,-0.254753892,-0.294878782,-1.230150309,0.923086258
2014,15,2014_15_01,41.34,0.906903009,ASY,-0.490850048,0.832108556,-0.8088014,-0.780369609,1.656312837,1.160615344,-1.242477867
2008,15,2008_15_01,50,0.906903009,ASY,-0.130398144,0.6702439,0.570941576,-0.780369609,-0.29428082,0.027948374,-0.801128945
2009,15,2009_15_01,53.05,-0.963708045,ASY,-0.048387069,0.971900759,-0.020376842,-0.780369609,0.162630544,0.352655104,0.161379291
2009,15,2009_15_01,56.73,-0.963708045,ASY,-0.048387069,0.971900759,-0.020376842,-0.780369609,0.162630544,0.352655104,0.161379291
2009,15,2009_15_01,52.97,-0.963708045,ASY,-0.048387069,0.971900759,-0.020376842,-0.780369609,0.162630544,0.352655104,0.161379291
2014,15,2014_15_01,40.67,0.906903009,ASY,-0.490850048,0.832108556,-0.8088014,-0.780369609,1.656312837,1.160615344,-1.242477867
2009,15,2009_15_01,52.42,-0.963708045,ASY,-0.048387069,0.971900759,-0.020376842,-0.780369609,0.162630544,0.352655104,0.161379291
2014,15,2014_15_01,37.11,0.906903009,ASY,-0.490850048,0.832108556,-0.8088014,-0.780369609,1.656312837,1.160615344,-1.242477867
2011,15,2011_15_01,45.31,1.842208536,ASY,-0.006720151,0.478949306,0.373835436,-0.780369609,0.352238332,0.55546353,-0.193924663
2010,15,2010_15_01,46.52,1.842208536,ASY,0.715506416,0.008070305,0.176729297,-0.780369609,-0.616103727,0.654069633,-0.065614152
