Year,Farm,YearFarmNB,masse16,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2007,1,2007_01_08,21.08,-0.969262525,ASY,1.732669225,-1.297772893,-0.419595921,-0.571446301,-0.525013038,1.360847608,0.080689682
2007,1,2007_01_08,21.2,-0.969262525,ASY,1.732669225,-1.297772893,-0.419595921,-0.571446301,-0.525013038,1.360847608,0.080689682
2014,1,2014_01_08,18.39,0.90005954,ASY,-0.002069726,0.692593511,-1.404672893,-0.571446301,0.61549663,1.890410036,1.171511361
2011,1,2011_01_08,20.66,-0.034601492,ASY,0.352912922,-1.23835897,-1.010642104,-0.571446301,-0.135394507,2.551714255,1.693722891
2008,1,2008_01_08,21.52,0.90005954,ASY,0.108574216,-0.688780187,0.368465657,-0.571446301,0.188625084,2.320150972,0.903748429
2015,1,2015_01_08,19.08,-2.83858459,ASY,-0.746281956,0.306403015,-0.81362671,-0.571446301,-0.260823991,2.456750181,2.232306239
2015,1,2015_01_08,19.4,-2.83858459,ASY,-0.746281956,0.306403015,-0.81362671,-0.571446301,-0.260823991,2.456750181,2.232306239
2008,1,2008_01_08,23.75,0.90005954,ASY,0.108574216,-0.688780187,0.368465657,-0.571446301,0.188625084,2.320150972,0.903748429
2010,1,2010_01_08,19.13,-1.134202707,ASY,-1.599820938,0.692593511,-1.601688288,-0.571446301,0.111899931,2.518344944,1.709280416
2012,1,2012_01_08,19.89,0.955039601,ASY,-0.064636241,-1.119531125,-1.601688288,-0.571446301,1.424734286,1.699746906,0.838040612
2007,1,2007_01_08,18.67,-0.969262525,ASY,1.732669225,-1.297772893,-0.419595921,-0.571446301,-0.525013038,1.360847608,0.080689682
2009,1,2009_01_08,22.62,-0.034601492,ASY,-1.0630661,-0.168908365,-1.010642104,-0.571446301,1.363879816,1.850624492,0.517754245
2012,1,2012_01_08,20.47,0.955039601,ASY,-0.064636241,-1.119531125,-1.601688288,-0.571446301,1.424734286,1.699746906,0.838040612
2014,1,2014_01_08,19.14,0.90005954,ASY,-0.002069726,0.692593511,-1.404672893,-0.571446301,0.61549663,1.890410036,1.171511361
2011,1,2011_01_08,18.76,-0.034601492,ASY,0.352912922,-1.23835897,-1.010642104,-0.571446301,-0.135394507,2.551714255,1.693722891
2012,1,2012_01_08,18.89,0.955039601,ASY,-0.064636241,-1.119531125,-1.601688288,-0.571446301,1.424734286,1.699746906,0.838040612
2012,1,2012_01_08,19.35,0.955039601,ASY,-0.064636241,-1.119531125,-1.601688288,-0.571446301,1.424734286,1.699746906,0.838040612
2009,1,2009_01_08,21.62,-0.034601492,ASY,-1.0630661,-0.168908365,-1.010642104,-0.571446301,1.363879816,1.850624492,0.517754245
2011,1,2011_01_08,18.42,-0.034601492,ASY,0.352912922,-1.23835897,-1.010642104,-0.571446301,-0.135394507,2.551714255,1.693722891
2011,1,2011_01_08,20.14,-0.034601492,ASY,0.352912922,-1.23835897,-1.010642104,-0.571446301,-0.135394507,2.551714255,1.693722891
2008,1,2008_01_08,21.25,0.90005954,ASY,0.108574216,-0.688780187,0.368465657,-0.571446301,0.188625084,2.320150972,0.903748429
2011,1,2011_01_08,20.64,-0.034601492,ASY,0.352912922,-1.23835897,-1.010642104,-0.571446301,-0.135394507,2.551714255,1.693722891
2014,1,2014_01_08,17.71,0.90005954,ASY,-0.002069726,0.692593511,-1.404672893,-0.571446301,0.61549663,1.890410036,1.171511361
2012,1,2012_01_08,20.71,0.955039601,ASY,-0.064636241,-1.119531125,-1.601688288,-0.571446301,1.424734286,1.699746906,0.838040612
2008,1,2008_01_08,23.22,0.90005954,ASY,0.108574216,-0.688780187,0.368465657,-0.571446301,0.188625084,2.320150972,0.903748429
2009,1,2009_01_08,21.34,-0.034601492,ASY,-1.0630661,-0.168908365,-1.010642104,-0.571446301,1.363879816,1.850624492,0.517754245
2009,1,2009_01_08,20.39,-0.034601492,ASY,-1.0630661,-0.168908365,-1.010642104,-0.571446301,1.363879816,1.850624492,0.517754245
2008,1,2008_01_08,17.29,0.90005954,ASY,0.108574216,-0.688780187,0.368465657,-0.571446301,0.188625084,2.320150972,0.903748429
2008,1,2008_01_08,24.83,0.90005954,ASY,0.108574216,-0.688780187,0.368465657,-0.571446301,0.188625084,2.320150972,0.903748429
2011,1,2011_01_09,21.58,-0.969262525,ASY,0.254123688,-0.807608032,0.565481052,-0.570457641,-0.202851571,2.551714255,1.693722891
2014,1,2014_01_09,17.38,0.90005954,ASY,1.346732617,-0.28773621,1.35354263,-0.570457641,1.493231961,1.890410036,1.171511361
2010,1,2010_01_09,20.4,-0.969262525,ASY,-1.448344112,0.692593511,-0.81362671,-0.570457641,0.583058591,2.518344944,1.709280416
2012,1,2012_01_09,21.54,-0.309501796,ASY,0.593300058,-1.119531125,-1.207657499,-0.570457641,1.51493225,1.699746906,0.838040612
2010,1,2010_01_09,25.16,-0.969262525,ASY,-1.448344112,0.692593511,-0.81362671,-0.570457641,0.583058591,2.518344944,1.709280416
2014,1,2014_01_09,19.26,0.90005954,ASY,1.346732617,-0.28773621,1.35354263,-0.570457641,1.493231961,1.890410036,1.171511361
2012,1,2012_01_09,21.55,-0.309501796,ASY,0.593300058,-1.119531125,-1.207657499,-0.570457641,1.51493225,1.699746906,0.838040612
2014,1,2014_01_09,17.8,0.90005954,ASY,1.346732617,-0.28773621,1.35354263,-0.570457641,1.493231961,1.890410036,1.171511361
2012,1,2012_01_09,20.78,-0.309501796,ASY,0.593300058,-1.119531125,-1.207657499,-0.570457641,1.51493225,1.699746906,0.838040612
2012,1,2012_01_09,20.62,-0.309501796,ASY,0.593300058,-1.119531125,-1.207657499,-0.570457641,1.51493225,1.699746906,0.838040612
2010,1,2010_01_09,21.44,-0.969262525,ASY,-1.448344112,0.692593511,-0.81362671,-0.570457641,0.583058591,2.518344944,1.709280416
2008,1,2008_01_09,20.39,0.90005954,ASY,0.634791537,-0.703633668,-0.419595921,-0.570457641,-0.084292999,2.320150972,0.903748429
2011,1,2011_01_09,23.36,-0.969262525,ASY,0.254123688,-0.807608032,0.565481052,-0.570457641,-0.202851571,2.551714255,1.693722891
2011,1,2011_01_09,22.31,-0.969262525,ASY,0.254123688,-0.807608032,0.565481052,-0.570457641,-0.202851571,2.551714255,1.693722891
2009,1,2009_01_09,23.01,-0.969262525,ASY,-1.656460099,-0.569952342,-1.798703682,-0.570457641,0.762486263,1.850624492,0.517754245
2013,1,2013_01_09,9.94,0.020378569,ASY,-1.902313573,0.336109976,-1.207657499,-0.570457641,0.5399375,2.462671894,2.231903148
2015,1,2015_01_09,20.23,-2.83858459,ASY,-0.812141445,0.306403015,-1.207657499,-0.570457641,-0.519073543,2.456750181,2.232306239
2008,1,2008_01_09,19.32,0.90005954,ASY,0.634791537,-0.703633668,-0.419595921,-0.570457641,-0.084292999,2.320150972,0.903748429
2014,1,2014_01_09,17.75,0.90005954,ASY,1.346732617,-0.28773621,1.35354263,-0.570457641,1.493231961,1.890410036,1.171511361
2010,1,2010_01_09,21.69,-0.969262525,ASY,-1.448344112,0.692593511,-0.81362671,-0.570457641,0.583058591,2.518344944,1.709280416
2009,1,2009_01_09,23.2,-0.969262525,ASY,-1.656460099,-0.569952342,-1.798703682,-0.570457641,0.762486263,1.850624492,0.517754245
2009,1,2009_01_09,22.19,-0.969262525,ASY,-1.656460099,-0.569952342,-1.798703682,-0.570457641,0.762486263,1.850624492,0.517754245
2011,1,2011_01_09,23.11,-0.969262525,ASY,0.254123688,-0.807608032,0.565481052,-0.570457641,-0.202851571,2.551714255,1.693722891
2013,1,2013_01_09,15.04,0.020378569,ASY,-1.902313573,0.336109976,-1.207657499,-0.570457641,0.5399375,2.462671894,2.231903148
2009,1,2009_01_09,22.03,-0.969262525,ASY,-1.656460099,-0.569952342,-1.798703682,-0.570457641,0.762486263,1.850624492,0.517754245
2013,1,2013_01_09,12.45,0.020378569,ASY,-1.902313573,0.336109976,-1.207657499,-0.570457641,0.5399375,2.462671894,2.231903148
2014,1,2014_01_09,18.23,0.90005954,ASY,1.346732617,-0.28773621,1.35354263,-0.570457641,1.493231961,1.890410036,1.171511361
2008,1,2008_01_09,19.51,0.90005954,ASY,0.634791537,-0.703633668,-0.419595921,-0.570457641,-0.084292999,2.320150972,0.903748429
2016,1,2016_01_09,20.33,-2.83858459,ASY,-1.602455318,-1.015556761,-1.010642104,-0.570457641,-0.826888586,2.454829477,2.231954541
2013,1,2013_01_09,16.86,0.020378569,ASY,-1.902313573,0.336109976,-1.207657499,-0.570457641,0.5399375,2.462671894,2.231903148
2016,1,2016_01_09,24.15,-2.83858459,ASY,-1.602455318,-1.015556761,-1.010642104,-0.570457641,-0.826888586,2.454829477,2.231954541
2008,1,2008_01_09,18.87,0.90005954,ASY,0.634791537,-0.703633668,-0.419595921,-0.570457641,-0.084292999,2.320150972,0.903748429
2008,1,2008_01_09,17.8,0.90005954,ASY,0.634791537,-0.703633668,-0.419595921,-0.570457641,-0.084292999,2.320150972,0.903748429
2015,1,2015_01_09,19.09,-2.83858459,ASY,-0.812141445,0.306403015,-1.207657499,-0.570457641,-0.519073543,2.456750181,2.232306239
2014,1,2014_01_09,18.34,0.90005954,ASY,1.346732617,-0.28773621,1.35354263,-0.570457641,1.493231961,1.890410036,1.171511361
2013,1,2013_01_10,21.07,-0.749342282,SY,1.028697143,0.083600806,2.338619602,-0.570457641,0.044879612,2.462671894,2.231903148
2013,1,2013_01_10,20.75,-0.749342282,SY,1.028697143,0.083600806,2.338619602,-0.570457641,0.044879612,2.462671894,2.231903148
2011,1,2011_01_10,20.1,0.90005954,ASY,-0.239822482,-0.76304759,0.171450263,-0.570457641,-0.169808503,2.551714255,1.693722891
2012,1,2012_01_10,22.06,-0.034601492,ASY,2.140339464,-1.416600738,-0.419595921,-0.570457641,1.371449953,1.699746906,0.838040612
2012,1,2012_01_10,20.72,-0.034601492,ASY,2.140339464,-1.416600738,-0.419595921,-0.570457641,1.371449953,1.699746906,0.838040612
2016,1,2016_01_10,20.05,0.90005954,ASY,-1.240228126,-1.015556761,-0.616611315,-0.570457641,-0.856889066,2.454829477,2.231954541
2011,1,2011_01_10,20.6,0.90005954,ASY,-0.239822482,-0.76304759,0.171450263,-0.570457641,-0.169808503,2.551714255,1.693722891
2013,1,2013_01_10,22.43,-0.749342282,SY,1.028697143,0.083600806,2.338619602,-0.570457641,0.044879612,2.462671894,2.231903148
2016,1,2016_01_10,19.58,0.90005954,ASY,-1.240228126,-1.015556761,-0.616611315,-0.570457641,-0.856889066,2.454829477,2.231954541
2013,1,2013_01_10,20.52,-0.749342282,SY,1.028697143,0.083600806,2.338619602,-0.570457641,0.044879612,2.462671894,2.231903148
2007,1,2007_01_10,19.64,0.90005954,ASY,1.337512288,-1.297772893,-0.025565132,-0.570457641,-0.47198399,1.360847608,0.080689682
2016,1,2016_01_10,20.8,0.90005954,ASY,-1.240228126,-1.015556761,-0.616611315,-0.570457641,-0.856889066,2.454829477,2.231954541
2011,1,2011_01_10,14.78,0.90005954,ASY,-0.239822482,-0.76304759,0.171450263,-0.570457641,-0.169808503,2.551714255,1.693722891
2009,1,2009_01_10,25.95,-0.034601492,SY,-0.43740095,-0.168908365,-0.222580526,-0.570457641,1.882723802,1.850624492,0.517754245
2009,1,2009_01_10,26.17,-0.034601492,SY,-0.43740095,-0.168908365,-0.222580526,-0.570457641,1.882723802,1.850624492,0.517754245
2014,1,2014_01_10,24.05,-0.034601492,ASY,-0.232577938,0.870835279,-0.222580526,-0.570457641,1.015636737,1.890410036,1.171511361
2014,1,2014_01_10,24.54,-0.034601492,ASY,-0.232577938,0.870835279,-0.222580526,-0.570457641,1.015636737,1.890410036,1.171511361
2011,1,2011_01_10,19.46,0.90005954,ASY,-0.239822482,-0.76304759,0.171450263,-0.570457641,-0.169808503,2.551714255,1.693722891
2011,1,2011_01_10,19.43,0.90005954,ASY,-0.239822482,-0.76304759,0.171450263,-0.570457641,-0.169808503,2.551714255,1.693722891
2009,1,2009_01_10,23.39,-0.034601492,SY,-0.43740095,-0.168908365,-0.222580526,-0.570457641,1.882723802,1.850624492,0.517754245
2009,1,2009_01_10,25.62,-0.034601492,SY,-0.43740095,-0.168908365,-0.222580526,-0.570457641,1.882723802,1.850624492,0.517754245
2016,1,2016_01_10,18.99,0.90005954,ASY,-1.240228126,-1.015556761,-0.616611315,-0.570457641,-0.856889066,2.454829477,2.231954541
2009,1,2009_01_10,24.2,-0.034601492,SY,-0.43740095,-0.168908365,-0.222580526,-0.570457641,1.882723802,1.850624492,0.517754245
2014,1,2014_01_10,24.9,-0.034601492,ASY,-0.232577938,0.870835279,-0.222580526,-0.570457641,1.015636737,1.890410036,1.171511361
2007,1,2007_01_10,21.66,0.90005954,ASY,1.337512288,-1.297772893,-0.025565132,-0.570457641,-0.47198399,1.360847608,0.080689682
2011,1,2011_01_10,16.69,0.90005954,ASY,-0.239822482,-0.76304759,0.171450263,-0.570457641,-0.169808503,2.551714255,1.693722891
2007,1,2007_01_10,19.07,0.90005954,ASY,1.337512288,-1.297772893,-0.025565132,-0.570457641,-0.47198399,1.360847608,0.080689682
2012,1,2012_01_10,21.74,-0.034601492,ASY,2.140339464,-1.416600738,-0.419595921,-0.570457641,1.371449953,1.699746906,0.838040612
2016,1,2016_01_10,22.51,0.90005954,ASY,-1.240228126,-1.015556761,-0.616611315,-0.570457641,-0.856889066,2.454829477,2.231954541
2014,1,2014_01_10,23.84,-0.034601492,ASY,-0.232577938,0.870835279,-0.222580526,-0.570457641,1.015636737,1.890410036,1.171511361
2007,1,2007_01_10,20.85,0.90005954,ASY,1.337512288,-1.297772893,-0.025565132,-0.570457641,-0.47198399,1.360847608,0.080689682
2012,1,2012_01_10,21.48,-0.034601492,ASY,2.140339464,-1.416600738,-0.419595921,-0.570457641,1.371449953,1.699746906,0.838040612
2012,1,2012_01_10,21.58,-0.034601492,ASY,2.140339464,-1.416600738,-0.419595921,-0.570457641,1.371449953,1.699746906,0.838040612
2007,1,2007_01_10,18.16,0.90005954,ASY,1.337512288,-1.297772893,-0.025565132,-0.570457641,-0.47198399,1.360847608,0.080689682
2007,1,2007_01_10,20.88,0.90005954,ASY,1.337512288,-1.297772893,-0.025565132,-0.570457641,-0.47198399,1.360847608,0.080689682
2014,1,2014_01_10,25,-0.034601492,ASY,-0.232577938,0.870835279,-0.222580526,-0.570457641,1.015636737,1.890410036,1.171511361
2008,2,2008_02_02,22.12,-0.034601492,ASY,0.979895261,0.469791302,-0.81362671,-0.037995558,-0.867641259,-2.708566305,-0.238340762
2008,2,2008_02_02,20.55,-0.034601492,ASY,0.979895261,0.469791302,-0.81362671,-0.037995558,-0.867641259,-2.708566305,-0.238340762
2008,2,2008_02_02,22.22,-0.034601492,ASY,0.979895261,0.469791302,-0.81362671,-0.037995558,-0.867641259,-2.708566305,-0.238340762
2006,2,2006_02_02,21.55,-1.629023254,ASY,-1.165806903,1.257025775,-0.222580526,-0.037995558,1.831491397,-3.011152476,-0.299329332
2008,2,2008_02_02,19.29,-0.034601492,ASY,0.979895261,0.469791302,-0.81362671,-0.037995558,-0.867641259,-2.708566305,-0.238340762
2006,2,2006_02_02,21.51,-1.629023254,ASY,-1.165806903,1.257025775,-0.222580526,-0.037995558,1.831491397,-3.011152476,-0.299329332
2006,2,2006_02_03,23.69,-0.969262525,ASY,-1.165806903,1.257025775,-0.222580526,-0.05921635,1.831491397,-3.011152476,-0.299329332
2006,2,2006_02_03,24.61,-0.969262525,ASY,-1.165806903,1.257025775,-0.222580526,-0.05921635,1.831491397,-3.011152476,-0.299329332
2006,2,2006_02_03,22.97,-0.969262525,ASY,-1.165806903,1.257025775,-0.222580526,-0.05921635,1.831491397,-3.011152476,-0.299329332
2006,2,2006_02_03,25.87,-0.969262525,ASY,-1.165806903,1.257025775,-0.222580526,-0.05921635,1.831491397,-3.011152476,-0.299329332
2008,2,2008_02_04,20.75,-1.903923558,ASY,0.782316793,0.817362749,-1.207657499,-0.058483247,-0.705522583,-2.708566305,-0.238340762
2008,2,2008_02_04,21.55,-1.903923558,ASY,0.782316793,0.817362749,-1.207657499,-0.058483247,-0.705522583,-2.708566305,-0.238340762
2008,2,2008_02_04,22.42,-1.903923558,ASY,0.782316793,0.817362749,-1.207657499,-0.058483247,-0.705522583,-2.708566305,-0.238340762
2007,2,2007_02_05,20.02,1.834720573,ASY,1.026655498,0.246989092,0.762496446,-0.061016362,-0.602868103,-3.011152476,-0.299329332
2007,2,2007_02_05,17.78,1.834720573,ASY,1.026655498,0.246989092,0.762496446,-0.061016362,-0.602868103,-3.011152476,-0.299329332
2007,2,2007_02_05,18.32,1.834720573,ASY,1.026655498,0.246989092,0.762496446,-0.061016362,-0.602868103,-3.011152476,-0.299329332
2007,2,2007_02_05,17.64,1.834720573,ASY,1.026655498,0.246989092,0.762496446,-0.061016362,-0.602868103,-3.011152476,-0.299329332
2007,2,2007_02_05,20.55,1.834720573,ASY,1.026655498,0.246989092,0.762496446,-0.061016362,-0.602868103,-3.011152476,-0.299329332
2007,2,2007_02_05,17.71,1.834720573,ASY,1.026655498,0.246989092,0.762496446,-0.061016362,-0.602868103,-3.011152476,-0.299329332
2007,2,2007_02_05,20.62,1.834720573,ASY,1.026655498,0.246989092,0.762496446,-0.061016362,-0.602868103,-3.011152476,-0.299329332
2008,2,2008_02_07,20.87,0.90005954,ASY,0.815246538,0.098454286,-0.025565132,-0.064908751,-1.12182643,-2.708566305,-0.238340762
2008,2,2008_02_07,20.42,0.90005954,ASY,0.815246538,0.098454286,-0.025565132,-0.064908751,-1.12182643,-2.708566305,-0.238340762
2007,2,2007_02_07,21.31,-0.034601492,ASY,1.026655498,0.246989092,0.762496446,-0.064908751,-0.602868103,-3.011152476,-0.299329332
2008,2,2008_02_07,21.95,0.90005954,ASY,0.815246538,0.098454286,-0.025565132,-0.064908751,-1.12182643,-2.708566305,-0.238340762
2008,2,2008_02_07,21.28,0.90005954,ASY,0.815246538,0.098454286,-0.025565132,-0.064908751,-1.12182643,-2.708566305,-0.238340762
2007,2,2007_02_07,24.92,-0.034601492,ASY,1.026655498,0.246989092,0.762496446,-0.064908751,-0.602868103,-3.011152476,-0.299329332
2007,2,2007_02_07,24.33,-0.034601492,ASY,1.026655498,0.246989092,0.762496446,-0.064908751,-0.602868103,-3.011152476,-0.299329332
2008,2,2008_02_07,18.78,0.90005954,ASY,0.815246538,0.098454286,-0.025565132,-0.064908751,-1.12182643,-2.708566305,-0.238340762
2008,2,2008_02_07,19.88,0.90005954,ASY,0.815246538,0.098454286,-0.025565132,-0.064908751,-1.12182643,-2.708566305,-0.238340762
2007,2,2007_02_07,21.7,-0.034601492,ASY,1.026655498,0.246989092,0.762496446,-0.064908751,-0.602868103,-3.011152476,-0.299329332
2009,2,2009_02_08,21.37,0.90005954,ASY,-0.50326044,-0.599659303,-0.616611315,-0.070368321,0.063326058,-0.989868516,0.400071501
2009,2,2009_02_08,21.44,0.90005954,ASY,-0.50326044,-0.599659303,-0.616611315,-0.070368321,0.063326058,-0.989868516,0.400071501
2007,2,2007_02_08,21.73,-3.773245623,ASY,1.026655498,0.246989092,0.762496446,-0.070368321,-0.602868103,-3.011152476,-0.299329332
2010,2,2010_02_08,20.22,-0.034601492,SY,-0.572412904,-0.718487148,-0.025565132,-0.070368321,0.684879489,-1.06172346,0.269225664
2010,2,2010_02_08,25.51,-0.034601492,SY,-0.572412904,-0.718487148,-0.025565132,-0.070368321,0.684879489,-1.06172346,0.269225664
2010,2,2010_02_08,25.16,-0.034601492,SY,-0.572412904,-0.718487148,-0.025565132,-0.070368321,0.684879489,-1.06172346,0.269225664
2010,2,2010_02_08,23.04,-0.034601492,SY,-0.572412904,-0.718487148,-0.025565132,-0.070368321,0.684879489,-1.06172346,0.269225664
2009,2,2009_02_08,21.52,0.90005954,ASY,-0.50326044,-0.599659303,-0.616611315,-0.070368321,0.063326058,-0.989868516,0.400071501
2009,2,2009_02_08,23.12,0.90005954,ASY,-0.50326044,-0.599659303,-0.616611315,-0.070368321,0.063326058,-0.989868516,0.400071501
2009,2,2009_02_08,22.74,0.90005954,ASY,-0.50326044,-0.599659303,-0.616611315,-0.070368321,0.063326058,-0.989868516,0.400071501
2010,2,2010_02_08,21.94,-0.034601492,SY,-0.572412904,-0.718487148,-0.025565132,-0.070368321,0.684879489,-1.06172346,0.269225664
2009,2,2009_02_08,21.46,0.90005954,ASY,-0.50326044,-0.599659303,-0.616611315,-0.070368321,0.063326058,-0.989868516,0.400071501
2009,2,2009_02_09,20.59,0.90005954,ASY,-0.733768653,-0.51053842,-1.010642104,-0.070302788,-0.034346052,-0.989868516,0.400071501
2008,2,2008_02_09,20.89,-0.034601492,SY,0.979895261,0.469791302,-0.81362671,-0.070302788,-0.867641259,-2.708566305,-0.238340762
2009,2,2009_02_09,22.41,0.90005954,ASY,-0.733768653,-0.51053842,-1.010642104,-0.070302788,-0.034346052,-0.989868516,0.400071501
2009,2,2009_02_09,22.72,0.90005954,ASY,-0.733768653,-0.51053842,-1.010642104,-0.070302788,-0.034346052,-0.989868516,0.400071501
2009,2,2009_02_09,21.21,0.90005954,ASY,-0.733768653,-0.51053842,-1.010642104,-0.070302788,-0.034346052,-0.989868516,0.400071501
2010,2,2010_02_09,22.48,-0.969262525,SY,-0.572412904,-0.718487148,-0.025565132,-0.070302788,0.684879489,-1.06172346,0.269225664
2008,2,2008_02_09,22.37,-0.034601492,SY,0.979895261,0.469791302,-0.81362671,-0.070302788,-0.867641259,-2.708566305,-0.238340762
2010,2,2010_02_09,21.49,-0.969262525,SY,-0.572412904,-0.718487148,-0.025565132,-0.070302788,0.684879489,-1.06172346,0.269225664
2010,2,2010_02_09,21.72,-0.969262525,SY,-0.572412904,-0.718487148,-0.025565132,-0.070302788,0.684879489,-1.06172346,0.269225664
2008,2,2008_02_09,21.39,-0.034601492,SY,0.979895261,0.469791302,-0.81362671,-0.070302788,-0.867641259,-2.708566305,-0.238340762
2009,2,2009_02_09,21.05,0.90005954,ASY,-0.733768653,-0.51053842,-1.010642104,-0.070302788,-0.034346052,-0.989868516,0.400071501
2010,2,2010_02_09,22.2,-0.969262525,SY,-0.572412904,-0.718487148,-0.025565132,-0.070302788,0.684879489,-1.06172346,0.269225664
2008,2,2008_02_09,19.13,-0.034601492,SY,0.979895261,0.469791302,-0.81362671,-0.070302788,-0.867641259,-2.708566305,-0.238340762
2008,2,2008_02_09,20.68,-0.034601492,SY,0.979895261,0.469791302,-0.81362671,-0.070302788,-0.867641259,-2.708566305,-0.238340762
2009,2,2009_02_09,21.75,0.90005954,ASY,-0.733768653,-0.51053842,-1.010642104,-0.070302788,-0.034346052,-0.989868516,0.400071501
2010,2,2010_02_10,21.57,0.90005954,ASY,-1.923849626,0.024186883,-0.81362671,-0.07184218,0.152842953,-1.06172346,0.269225664
2007,2,2007_02_10,20.66,1.834720573,ASY,1.718180137,-1.060117203,-0.419595921,-0.07184218,-0.775744702,-3.011152476,-0.299329332
2010,2,2010_02_10,22.09,0.90005954,ASY,-1.923849626,0.024186883,-0.81362671,-0.07184218,0.152842953,-1.06172346,0.269225664
2007,2,2007_02_10,19.73,1.834720573,ASY,1.718180137,-1.060117203,-0.419595921,-0.07184218,-0.775744702,-3.011152476,-0.299329332
2007,2,2007_02_10,21.1,1.834720573,ASY,1.718180137,-1.060117203,-0.419595921,-0.07184218,-0.775744702,-3.011152476,-0.299329332
2009,2,2009_02_10,21.28,-0.034601492,ASY,-0.733768653,-0.51053842,-1.010642104,-0.07184218,-0.034346052,-0.989868516,0.400071501
2009,2,2009_02_10,20.57,-0.034601492,ASY,-0.733768653,-0.51053842,-1.010642104,-0.07184218,-0.034346052,-0.989868516,0.400071501
2007,2,2007_02_10,18.85,1.834720573,ASY,1.718180137,-1.060117203,-0.419595921,-0.07184218,-0.775744702,-3.011152476,-0.299329332
2011,2,2011_02_10,21.4,-2.06886374,ASY,0.751362833,-1.535428583,-1.010642104,-0.07184218,-0.03510065,-2.692020165,-0.272984104
2008,2,2008_02_10,22.04,0.90005954,ASY,0.979895261,0.469791302,-0.81362671,-0.07184218,-0.867641259,-2.708566305,-0.238340762
2009,2,2009_02_10,23.41,-0.034601492,ASY,-0.733768653,-0.51053842,-1.010642104,-0.07184218,-0.034346052,-0.989868516,0.400071501
2008,2,2008_02_10,20.37,0.90005954,ASY,0.979895261,0.469791302,-0.81362671,-0.07184218,-0.867641259,-2.708566305,-0.238340762
2010,2,2010_02_10,21.43,0.90005954,ASY,-1.923849626,0.024186883,-0.81362671,-0.07184218,0.152842953,-1.06172346,0.269225664
2007,2,2007_02_10,18.22,1.834720573,ASY,1.718180137,-1.060117203,-0.419595921,-0.07184218,-0.775744702,-3.011152476,-0.299329332
2009,2,2009_02_10,23.77,-0.034601492,ASY,-0.733768653,-0.51053842,-1.010642104,-0.07184218,-0.034346052,-0.989868516,0.400071501
