Year,Farm,FarmNB,noisnes,noisenvol,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2015,23,23_09,3,3,-0.503668013,ASY,-1.438331144,-0.696845854,-0.157439463,-0.743732138,0.426192876,-1.408676419,-0.30175776
2011,23,23_10,5,0,0.363826286,ASY,0.132036729,-0.781121527,-0.191287244,-0.746134349,-0.314598807,-2.480481954,-1.172047885
2008,23,23_10,4,4,-0.330169153,ASY,-0.653147207,0.838844187,1.468946393,-0.746134349,-0.488349363,-1.308542855,-1.149073094
2010,23,23_10,4,4,-0.503668013,ASY,-0.653147207,-2.065425158,-0.055896121,-0.746134349,-0.089781007,-0.716576773,-0.496338527
2009,23,23_10,4,4,-0.677166873,ASY,-0.653147207,-2.025808389,-0.360526146,-0.746134349,-0.825232945,0.044890779,-0.19214587
2007,23,23_10,4,4,0.016828566,ASY,-0.653147207,0.474369909,-1.240568441,-0.746134349,-0.86816858,-2.504457619,-1.268211524
2016,23,23_10,6,5,0.363826286,ASY,0.917220666,-0.097552179,-0.935938416,-0.746134349,-0.709724649,-2.614648643,-0.68267625
2014,23,23_10,4,3,0.363826286,ASY,-0.653147207,-0.551344264,2.313448517,-0.746134349,-0.191681258,-1.363909096,-0.265887006
2010,24,24_01,5,4,-1.371162312,ASY,0.132036729,-0.521091459,-0.258982805,-0.793181003,-0.558709364,2.051851831,-1.549889629
2014,24,24_01,5,5,0.190327426,ASY,0.132036729,-0.469229506,1.501101784,-0.793181003,0.297537828,2.450545319,-0.371617771
2012,24,24_01,6,6,-0.503668013,ASY,0.917220666,1.492160728,-1.17287288,-0.793181003,1.828011218,1.875100901,-1.687796334
2007,24,24_01,5,5,0.190327426,SY,0.132036729,1.348099749,-1.22364455,-0.793181003,-0.214884538,1.75497876,-1.86304339
2013,24,24_01,5,0,2.272313744,ASY,0.132036729,-0.265599312,0.604135599,-0.793181003,2.120866611,2.484438898,-0.454197109
2015,24,24_01,4,4,-0.677166873,ASY,-0.653147207,-0.44473914,2.516535201,-0.793181003,-0.93126885,2.250648452,-1.249494668
2006,24,24_01,5,0,-1.197663452,ASY,0.132036729,-0.633459023,0.296120796,-0.793181003,-0.585708875,1.75497876,-1.86304339
2008,24,24_01,5,5,0.537325146,ASY,0.132036729,0.196332219,-1.020557867,-0.793181003,1.965999542,2.158282485,-1.348131233
2016,24,24_01,5,0,-0.850665733,ASY,0.132036729,-1.441641117,-0.208211134,-0.793181003,-0.395832435,2.246876962,-1.279724144
2011,24,24_01,5,5,0.190327426,ASY,0.132036729,0.766813697,-0.766699513,-0.793181003,0.323337459,1.857407753,-0.819472049
2010,24,24_02,6,6,-1.024164593,ASY,0.917220666,-0.138609559,-0.715927842,-0.793181003,-0.423204066,2.051851831,-1.549889629
2007,24,24_02,5,2,0.190327426,ASY,0.132036729,1.348099749,-1.22364455,-0.793181003,-0.214884538,1.75497876,-1.86304339
2006,24,24_02,6,6,-0.503668013,ASY,0.917220666,0.091888008,0.160729674,-0.793181003,-0.357134649,1.75497876,-1.86304339
2008,24,24_02,4,4,-0.503668013,ASY,-0.653147207,1.415088104,-0.140515573,-0.793181003,0.817941129,2.158282485,-1.348131233
2012,24,24_02,6,6,-0.850665733,ASY,0.917220666,1.023962545,-1.139025099,-0.793181003,1.78109307,1.875100901,-1.687796334
2015,24,24_02,4,4,0.016828566,ASY,-0.653147207,-0.588800119,1.23031954,-0.793181003,-0.401861932,2.250648452,-1.249494668
2009,24,24_02,5,4,-0.850665733,ASY,0.132036729,-0.525413288,-0.148977518,-0.793181003,-0.237794692,1.631176425,-2.0125013
2011,24,24_02,6,6,0.190327426,ASY,0.917220666,0.766813697,-0.766699513,-0.793181003,0.323337459,1.857407753,-0.819472049
2007,24,24_03,5,5,1.231320585,SY,0.132036729,0.951932055,-0.648232281,-0.793181003,0.467189447,1.75497876,-1.86304339
2011,24,24_03,5,5,0.537325146,ASY,0.132036729,0.838844187,-0.089743902,-0.793181003,0.785172537,1.857407753,-0.819472049
2006,24,24_03,3,3,0.537325146,ASY,-1.438331144,1.492160728,-1.030712201,-0.793181003,0.406472511,1.75497876,-1.86304339
2012,24,24_03,4,0,0.190327426,SY,-0.653147207,2.571177464,-1.308264002,-0.793181003,1.657934781,1.875100901,-1.687796334
2016,24,24_03,5,4,0.537325146,ASY,0.132036729,1.523133839,-1.105177318,-0.793181003,-0.37444434,2.246876962,-1.279724144
2014,24,24_03,6,5,0.537325146,ASY,0.917220666,0.071719471,1.094928417,-0.793181003,0.33244476,2.450545319,-0.371617771
2008,24,24_03,6,6,-0.850665733,ASY,0.917220666,1.379072859,-0.546688939,-0.793181003,0.485999862,2.158282485,-1.348131233
2011,24,24_04,6,0,0.884322865,ASY,0.917220666,0.766813697,0.519516148,-0.793181003,1.40458212,1.857407753,-0.819472049
2012,24,24_04,6,6,-0.850665733,ASY,0.917220666,1.023962545,-1.139025099,-0.793181003,1.78109307,1.875100901,-1.687796334
2007,24,24_04,6,1,0.884322865,ASY,0.917220666,1.527455668,-1.22364455,-0.793181003,0.210138415,1.75497876,-1.86304339
2009,24,24_04,6,6,-0.503668013,ASY,0.917220666,-0.633459023,-0.157439463,-0.793181003,-0.12750066,1.631176425,-2.0125013
2010,24,24_04,5,5,0.363826286,SY,0.132036729,1.693125794,-0.817471184,-0.793181003,-0.10153851,2.051851831,-1.549889629
2007,24,24_05,6,6,0.884322865,ASY,0.917220666,1.527455668,-1.22364455,-0.793181003,0.210138415,1.75497876,-1.86304339
2006,24,24_05,5,4,0.884322865,ASY,0.132036729,1.276069259,-0.773469069,-0.793181003,0.756613129,1.75497876,-1.86304339
2009,24,24_05,5,5,-1.544661172,ASY,0.132036729,-1.569855389,-0.081281957,-0.793181003,-0.433243011,1.631176425,-2.0125013
2016,24,24_05,5,5,0.537325146,ASY,0.132036729,1.523133839,-1.105177318,-0.793181003,-0.37444434,2.246876962,-1.279724144
2013,24,24_05,1,0,0.884322865,ASY,-3.008699017,-0.66392792,0.01179944,-0.793181003,0.954330412,2.484438898,-0.454197109
2015,24,24_05,4,4,0.710824005,ASY,-0.653147207,-0.552784874,-0.665156171,-0.793181003,0.767671952,2.250648452,-1.249494668
2010,24,24_05,7,0,-0.677166873,ASY,1.702404603,0.459963811,-0.275906695,-0.793181003,-0.312584978,2.051851831,-1.549889629
2011,24,24_05,5,5,1.231320585,ASY,0.132036729,0.551442533,0.790298392,-0.793181003,2.074880368,1.857407753,-0.819472049
2012,24,24_05,7,0,-0.156670294,ASY,1.702404603,1.816297932,-1.17287288,-0.793181003,1.786063438,1.875100901,-1.687796334
2014,24,24_05,5,5,0.884322865,ASY,0.132036729,0.50390241,0.282581684,-0.793181003,0.368013157,2.450545319,-0.371617771
2012,24,24_06,5,0,0.190327426,ASY,0.132036729,2.571177464,-1.308264002,-0.793181003,1.657934781,1.875100901,-1.687796334
2006,24,24_06,6,6,-1.197663452,ASY,0.917220666,-0.633459023,0.296120796,-0.793181003,-0.585708875,1.75497876,-1.86304339
2015,24,24_06,4,1,4.180801201,ASY,-0.653147207,0.88782492,-0.462069488,-0.793181003,-0.149498243,2.250648452,-1.249494668
2011,24,24_06,6,0,0.537325146,SY,0.917220666,0.838844187,-0.089743902,-0.793181003,0.785172537,1.857407753,-0.819472049
2009,24,24_06,5,5,-1.197663452,ASY,0.132036729,-0.885565737,-0.28436864,-0.793181003,-0.339484215,1.631176425,-2.0125013
2010,24,24_06,6,4,-0.330169153,ASY,0.917220666,1.116881877,-0.885166745,-0.793181003,-0.230836871,2.051851831,-1.549889629
2007,24,24_06,5,4,1.231320585,ASY,0.132036729,0.951932055,-0.648232281,-0.793181003,0.467189447,1.75497876,-1.86304339
2008,24,24_06,5,5,-0.503668013,ASY,0.132036729,1.415088104,-0.140515573,-0.793181003,0.817941129,2.158282485,-1.348131233
2013,24,24_06,5,0,-0.156670294,ASY,0.132036729,-0.159210279,0.164114452,-0.793181003,0.246397184,2.484438898,-0.454197109
2014,24,24_06,7,5,0.884322865,ASY,1.702404603,0.50390241,0.282581684,-0.793181003,0.368013157,2.450545319,-0.371617771
2012,24,24_07,5,3,0.190327426,SY,0.132036729,2.571177464,-1.308264002,-0.793181003,1.657934781,1.875100901,-1.687796334
2007,24,24_07,5,5,0.537325146,ASY,0.132036729,1.095993035,-1.22364455,-0.793181003,-0.020618892,1.75497876,-1.86304339
2015,24,24_07,3,3,1.057821725,ASY,-1.438331144,-0.37270865,-0.292830585,-0.793181003,1.406359432,2.250648452,-1.249494668
2008,24,24_07,6,6,-0.850665733,ASY,0.917220666,1.379072859,-0.546688939,-0.793181003,0.485999862,2.158282485,-1.348131233
2006,24,24_07,6,5,-1.197663452,ASY,0.917220666,-0.633459023,0.296120796,-0.793181003,-0.585708875,1.75497876,-1.86304339
2016,24,24_08,6,0,-0.156670294,ASY,0.917220666,0.190569779,-1.22364455,-0.793181003,-0.385188731,2.246876962,-1.279724144
2010,24,24_08,6,6,0.016828566,ASY,0.917220666,1.41004597,-0.817471184,-0.793181003,-0.168426081,2.051851831,-1.549889629
2009,24,24_08,5,3,-0.850665733,ASY,0.132036729,-0.525413288,-0.148977518,-0.793181003,-0.237794692,1.631176425,-2.0125013
2015,24,24_08,5,5,0.016828566,ASY,0.132036729,-0.588800119,1.23031954,-0.793181003,-0.401861932,2.250648452,-1.249494668
2008,24,24_08,5,5,-0.156670294,ASY,0.132036729,0.586737473,-0.292830585,-0.793181003,1.193529194,2.158282485,-1.348131233
2011,24,24_08,6,6,1.231320585,ASY,0.917220666,0.551442533,0.790298392,-0.793181003,2.074880368,1.857407753,-0.819472049
2012,24,24_08,5,4,-0.850665733,ASY,0.132036729,1.023962545,-1.139025099,-0.793181003,1.78109307,1.875100901,-1.687796334
2012,24,24_09,3,3,-0.503668013,ASY,-1.438331144,1.492160728,-1.17287288,-0.793181003,1.828011218,1.875100901,-1.687796334
2007,24,24_09,6,6,0.537325146,ASY,0.917220666,1.095993035,-1.22364455,-0.793181003,-0.020618892,1.75497876,-1.86304339
2015,24,24_09,5,5,0.016828566,ASY,0.132036729,-0.588800119,1.23031954,-0.793181003,-0.401861932,2.250648452,-1.249494668
2006,24,24_09,6,6,-0.503668013,ASY,0.917220666,0.091888008,0.160729674,-0.793181003,-0.357134649,1.75497876,-1.86304339
2014,24,24_09,5,0,2.966309183,ASY,0.132036729,2.28089459,-1.325187892,-0.793181003,0.596037821,2.450545319,-0.371617771
2008,24,24_09,7,7,-0.503668013,ASY,1.702404603,1.415088104,-0.140515573,-0.793181003,0.817941129,2.158282485,-1.348131233
2009,24,24_09,6,6,-0.850665733,ASY,0.917220666,-0.525413288,-0.148977518,-0.793181003,-0.237794692,1.631176425,-2.0125013
2016,24,24_09,5,3,0.190327426,ASY,0.132036729,1.018920411,-1.071329538,-0.793181003,-0.379829162,2.246876962,-1.279724144
2011,24,24_09,5,2,0.190327426,ASY,0.132036729,0.766813697,-0.766699513,-0.793181003,0.323337459,1.857407753,-0.819472049
2013,24,24_09,5,5,-0.503668013,ASY,0.132036729,-0.805251741,0.671831161,-0.793181003,0.058225305,2.484438898,-0.454197109
2010,24,24_09,5,3,-0.677166873,ASY,0.132036729,0.459963811,-0.275906695,-0.793181003,-0.312584978,2.051851831,-1.549889629
2011,24,24_10,5,4,0.537325146,ASY,0.132036729,0.838844187,-0.089743902,-0.793181003,0.785172537,1.857407753,-0.819472049
2006,24,24_10,4,4,-0.156670294,ASY,-0.653147207,0.596821741,0.306275131,-0.793181003,-0.162988816,1.75497876,-1.86304339
2016,24,24_10,4,0,1.925316024,ASY,-0.653147207,1.464068837,-0.952862306,-0.793181003,-0.352652095,2.246876962,-1.279724144
2008,24,24_10,4,4,-0.156670294,ASY,-0.653147207,0.586737473,-0.292830585,-0.793181003,1.193529194,2.158282485,-1.348131233
2015,24,24_10,5,0,0.363826286,ASY,0.132036729,-0.44473914,-0.631308391,-0.793181003,0.137229844,2.250648452,-1.249494668
2012,24,24_10,4,2,-0.156670294,ASY,-0.653147207,1.816297932,-1.17287288,-0.793181003,1.786063438,1.875100901,-1.687796334
2009,24,24_10,5,5,-0.850665733,ASY,0.132036729,-0.525413288,-0.148977518,-0.793181003,-0.237794692,1.631176425,-2.0125013
2008,25,25_01,5,5,0.884322865,SY,0.132036729,0.15239362,-0.902090635,-0.801466499,2.094408579,2.705419855,-1.587060926
2009,25,25_01,5,0,2.966309183,SY,0.132036729,-0.083146081,1.534949565,-0.801466499,1.372224035,2.733027638,-1.660049406
2016,25,25_02,2,0,0.537325146,SY,-2.22351508,1.067901144,-1.037481757,-0.801466499,-0.461930479,3.495242662,0.3429448
2014,25,25_05,5,0,-0.156670294,SY,0.132036729,-1.141273975,1.213395649,-0.801466499,-0.126873289,3.219281413,-0.614648538
2015,25,25_06,4,0,3.833803482,SY,-0.653147207,1.247977368,-1.003633977,-0.801466499,-0.093436703,2.72602838,-0.62415865
2010,25,25_07,3,3,-1.024164593,ASY,-1.438331144,-0.261781696,-1.037481757,-0.801466499,-0.65159282,2.777247094,-0.674801472
2016,25,25_07,6,0,0.190327426,SY,0.917220666,0.455641981,-0.969786196,-0.801466499,-0.520750257,3.495242662,0.3429448
2014,25,25_07,5,4,-0.156670294,ASY,0.132036729,-1.141273975,1.213395649,-0.801466499,-0.126873289,3.219281413,-0.614648538
2016,25,25_08,2,2,0.884322865,ASY,-2.22351508,2.00429751,-1.071329538,-0.801466499,-0.399725544,3.495242662,0.3429448
2009,25,25_09,3,3,3.313306902,ASY,-1.438331144,-0.119161326,0.891841734,-0.801466499,1.265919715,2.733027638,-1.660049406
2008,25,25_10,5,5,0.884322865,SY,0.132036729,0.15239362,-0.902090635,-0.801466499,2.094408579,2.705419855,-1.587060926
2011,25,25_10,4,4,0.537325146,ASY,-0.653147207,0.694783207,-0.208211134,-0.801466499,0.150605285,2.817197387,-1.101983062
2006,26,26_01,4,4,0.884322865,SY,-0.653147207,1.72625982,-0.773469069,0.961519201,-0.906147199,1.382048791,0.058293519
2016,26,26_01,4,4,-0.503668013,ASY,-0.653147207,-1.525196485,0.181038343,0.961519201,-1.436321476,1.370428317,0.02989736
2015,26,26_01,6,6,-1.371162312,SY,0.917220666,-0.37270865,1.602645126,0.961519201,-1.344239378,1.378301218,0.031965772
2007,26,26_01,5,5,-1.544661172,ASY,0.132036729,0.181926121,-0.749775623,0.961519201,-0.741698612,1.382048791,0.058293519
2014,26,26_01,5,5,-0.850665733,ASY,0.132036729,-0.248816208,2.364220188,0.961519201,-1.176874099,1.348710412,0.091361101
2009,26,26_01,5,5,-0.503668013,ASY,0.132036729,-0.438976701,-0.258982805,0.961519201,-0.614917252,1.398509577,0.077576245
2008,26,26_02,3,3,0.884322865,SY,-1.438331144,0.126462644,-0.242058914,0.95853305,-0.752653436,1.398511669,0.077573404
2009,26,26_02,5,5,-1.544661172,ASY,0.132036729,-1.304783187,-0.225135024,0.95853305,-0.585214313,1.398509577,0.077576245
2007,26,26_02,5,5,0.190327426,ASY,0.132036729,1.544742986,-1.257492331,0.95853305,-1.198383043,1.382048791,0.058293519
2006,26,26_02,6,5,-1.197663452,ASY,0.917220666,-1.162883122,0.296120796,0.95853305,-0.474175674,1.382048791,0.058293519
2015,26,26_02,5,0,-0.330169153,SY,0.132036729,-0.156617181,2.178057395,0.95853305,-1.405679275,1.378301218,0.031965772
2014,26,26_02,6,6,-0.156670294,ASY,0.917220666,-0.717014391,3.345805824,0.95853305,-1.110434154,1.348710412,0.091361101
2014,26,26_03,5,3,0.884322865,SY,0.132036729,0.18336673,3.515044727,0.9573469,-1.042969383,1.348710412,0.091361101
2015,26,26_03,7,6,-0.677166873,ASY,1.702404603,-0.264662916,2.516535201,0.9573469,-1.401283466,1.378301218,0.031965772
2007,26,26_03,4,4,-0.503668013,ASY,-0.653147207,2.448005326,-1.477502904,0.9573469,-1.067356923,1.382048791,0.058293519
2008,26,26_03,7,6,-0.850665733,ASY,1.702404603,1.523854144,-1.088253428,0.9573469,-0.888205674,1.398511669,0.077573404
2016,26,26_03,7,7,-0.156670294,ASY,1.702404603,-0.804891588,-1.274416221,0.9573469,-1.451746333,1.370428317,0.02989736
2012,26,26_03,5,0,-0.503668013,ASY,0.132036729,1.453984569,-1.22364455,0.9573469,-0.954889092,1.391286124,0.073182558
2013,26,26_03,4,0,2.272313744,ASY,-0.653147207,0.013302744,0.536440038,0.9573469,-1.083189095,1.351599704,0.115010482
2006,26,26_03,6,6,-0.503668013,ASY,0.917220666,0.068117947,0.160729674,0.9573469,-0.517382005,1.382048791,0.058293519
2010,26,26_03,5,5,-1.024164593,SY,0.132036729,-0.115559802,-0.885166745,0.9573469,-1.359414994,1.377370982,0.056936961
2013,26,26_04,4,0,0.190327426,SY,-0.653147207,-0.504668507,0.299505574,0.95757759,-1.21214224,1.351599704,0.115010482
2006,26,26_04,5,5,-0.503668013,ASY,0.132036729,0.068117947,0.160729674,0.95757759,-0.517382005,1.382048791,0.058293519
2008,26,26_04,6,6,-1.544661172,ASY,0.917220666,0.307259173,0.587211709,0.95757759,-0.935677827,1.398511669,0.077573404
2012,26,26_04,2,0,-0.850665733,SY,-2.22351508,0.986506691,-1.22364455,0.95757759,-0.936443457,1.391286124,0.073182558
2009,26,26_04,6,6,-0.850665733,SY,0.917220666,-0.078103947,-0.258982805,0.95757759,-0.605120358,1.398509577,0.077576245
2010,26,26_04,6,2,-1.371162312,ASY,0.917220666,-0.499482312,-0.665156171,0.95757759,-1.378318775,1.377370982,0.056936961
2007,26,26_04,3,2,-0.156670294,ASY,-1.438331144,2.012941169,-1.308264002,0.95757759,-1.139962939,1.382048791,0.058293519
2015,26,26_04,4,3,-1.718160032,ASY,-0.653147207,-1.309105016,1.534949565,0.95757759,-1.283288586,1.378301218,0.031965772
2014,26,26_04,3,3,-0.503668013,ASY,-1.438331144,-0.032724739,3.413501385,0.95757759,-1.142979681,1.348710412,0.091361101
2015,26,26_05,6,6,-0.677166873,ASY,0.917220666,-0.264662916,2.516535201,0.959924958,-1.401283466,1.378301218,0.031965772
2007,26,26_05,5,5,0.537325146,ASY,0.132036729,1.076544803,-1.257492331,0.959924958,-1.240385674,1.382048791,0.058293519
2011,26,26_05,3,0,-0.156670294,ASY,-1.438331144,0.579534424,-0.648232281,0.959924958,-0.788053385,1.371715141,0.069147604
2012,26,26_05,4,0,-0.850665733,SY,-0.653147207,0.986506691,-1.22364455,0.959924958,-0.936443457,1.391286124,0.073182558
2010,26,26_05,5,0,-1.371162312,ASY,0.132036729,-0.499482312,-0.665156171,0.959924958,-1.378318775,1.377370982,0.056936961
2008,26,26_05,6,6,-1.544661172,ASY,0.917220666,0.307259173,0.587211709,0.959924958,-0.935677827,1.398511669,0.077573404
2009,26,26_05,6,6,-0.850665733,ASY,0.917220666,-0.078103947,-0.258982805,0.959924958,-0.605120358,1.398509577,0.077576245
2010,26,26_06,2,2,-1.371162312,ASY,-2.22351508,-0.499482312,-0.665156171,0.961964419,-1.378318775,1.377370982,0.056936961
2015,26,26_06,6,6,-1.718160032,ASY,0.917220666,-1.309105016,1.534949565,0.961964419,-1.283288586,1.378301218,0.031965772
2014,26,26_06,6,6,-1.197663452,ASY,0.917220666,-0.248816208,2.296524627,0.961964419,-1.210123061,1.348710412,0.091361101
2011,26,26_06,6,0,-0.503668013,ASY,0.917220666,0.903671627,-0.648232281,0.961964419,-0.779782933,1.371715141,0.069147604
2007,26,26_06,3,2,2.966309183,ASY,-1.438331144,0.140148437,0.062571111,0.961964419,-0.995887904,1.382048791,0.058293519
2008,26,26_06,6,6,-0.850665733,ASY,0.917220666,1.523854144,-1.088253428,0.961964419,-0.888205674,1.398511669,0.077573404
2006,26,26_06,1,1,0.190327426,ASY,-3.008699017,1.574275486,-1.030712201,0.961964419,-0.71567543,1.382048791,0.058293519
2016,26,26_07,6,0,-1.197663452,ASY,0.917220666,-2.245501382,0.384125026,0.959255232,-1.37912937,1.370428317,0.02989736
2013,26,26_07,2,0,0.537325146,ASY,-2.22351508,0.107230503,0.333353355,0.959255232,-1.193487426,1.351599704,0.115010482
2007,26,26_07,5,4,0.537325146,SY,0.132036729,1.076544803,-1.257492331,0.959255232,-1.240385674,1.382048791,0.058293519
2009,26,26_07,5,5,-1.544661172,ASY,0.132036729,-1.304783187,-0.225135024,0.959255232,-0.585214313,1.398509577,0.077576245
2015,26,26_07,6,4,-0.677166873,ASY,0.917220666,-0.264662916,2.516535201,0.959255232,-1.401283466,1.378301218,0.031965772
2014,26,26_07,6,6,-1.197663452,ASY,0.917220666,-0.248816208,2.296524627,0.959255232,-1.210123061,1.348710412,0.091361101
2008,26,26_07,5,5,-1.197663452,ASY,0.132036729,1.063579315,-0.462069488,0.959255232,-0.912388265,1.398511669,0.077573404
2010,26,26_07,6,6,-1.024164593,ASY,0.917220666,-0.115559802,-0.885166745,0.959255232,-1.359414994,1.377370982,0.056936961
2015,26,26_08,3,3,-1.371162312,ASY,-1.438331144,-0.37270865,1.602645126,0.953220275,-1.344239378,1.378301218,0.031965772
2010,26,26_08,5,5,-0.330169153,ASY,0.132036729,1.039088948,-0.851318964,0.953220275,-1.314841003,1.377370982,0.056936961
2006,26,26_08,6,6,-0.850665733,ASY,0.917220666,-0.335252795,0.160729674,0.953220275,-0.468426361,1.382048791,0.058293519
2013,26,26_08,5,5,-1.197663452,SY,0.132036729,-0.915890573,0.485668368,0.953220275,-1.277319794,1.351599704,0.115010482
2016,26,26_08,6,5,0.190327426,ASY,0.917220666,-0.120601936,-1.003633977,0.953220275,-1.459992043,1.370428317,0.02989736
2008,26,26_08,4,4,-1.544661172,ASY,-0.653147207,0.307259173,0.587211709,0.953220275,-0.935677827,1.398511669,0.077573404
2014,26,26_08,5,5,-1.197663452,ASY,0.132036729,-0.248816208,2.296524627,0.953220275,-1.210123061,1.348710412,0.091361101
2008,26,26_09,6,6,-1.544661172,ASY,0.917220666,0.307259173,0.587211709,0.948532985,-0.935677827,1.398511669,0.077573404
2015,26,26_09,6,0,-1.718160032,ASY,0.917220666,-1.309105016,1.534949565,0.948532985,-1.283288586,1.378301218,0.031965772
2006,26,26_09,7,0,1.231320585,ASY,1.702404603,1.258781942,-0.07620479,0.948532985,-0.958414453,1.382048791,0.058293519
2011,26,26_09,5,0,-0.503668013,ASY,0.132036729,0.903671627,-0.648232281,0.948532985,-0.779782933,1.371715141,0.069147604
2007,26,26_09,5,5,0.190327426,ASY,0.132036729,1.544742986,-1.257492331,0.948532985,-1.198383043,1.382048791,0.058293519
2016,26,26_09,6,3,-0.503668013,ASY,0.917220666,-1.525196485,0.181038343,0.948532985,-1.436321476,1.370428317,0.02989736
2010,26,26_10,5,5,-0.677166873,ASY,0.132036729,0.217221061,-0.445145598,0.948922165,-1.338338932,1.377370982,0.056936961
2008,26,26_10,6,4,-1.544661172,ASY,0.917220666,0.307259173,0.587211709,0.948922165,-0.935677827,1.398511669,0.077573404
2006,26,26_10,4,4,-1.544661172,ASY,-0.653147207,-1.018822143,0.28935124,0.948922165,-0.535417165,1.382048791,0.058293519
2007,26,26_10,6,5,-1.197663452,ASY,0.917220666,0.578093814,-0.986710086,0.948922165,-0.874510184,1.382048791,0.058293519
2009,26,26_10,6,6,-1.197663452,ASY,0.917220666,-0.583757985,-0.326678366,0.948922165,-0.595219729,1.398509577,0.077576245
2016,26,26_10,4,4,1.231320585,ASY,-0.653147207,0.959855409,-1.071329538,0.948922165,-1.436682148,1.370428317,0.02989736
2014,26,26_10,5,5,-0.850665733,ASY,0.132036729,-0.248816208,2.364220188,0.948922165,-1.176874099,1.348710412,0.091361101
