Year,Farm,FarmNB,dur,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2014,15,15_05,19.5,-0.853701018,ASY,0.916999195,-0.521214852,0.772613124,-0.771742013,1.563724314,1.160615344,-1.242477867
2012,15,15_05,17,-0.470998977,ASY,0.916999195,2.02403323,-1.451202528,-0.771742013,0.273561859,0.534347055,-0.279259004
2007,15,15_06,19.5,-0.279647957,ASY,-1.540263861,0.83247017,-1.451202528,-0.775782771,-0.774563531,0.263322278,0.160116757
2014,15,15_06,19.5,-0.470998977,ASY,0.916999195,-0.220988997,0.772613124,-0.775782771,1.744272722,1.160615344,-1.242477867
2011,15,15_06,19.5,-0.088296936,ASY,0.916999195,-0.277698325,-0.244818874,-0.775782771,0.385736779,0.55546353,-0.193924663
2013,15,15_06,19.5,-1.6191051,ASY,-0.721176175,-1.404879619,0.481918267,-0.775782771,-0.757602755,0.402828962,0.040262214
2010,15,15_06,18.5,-0.662349998,ASY,0.09791151,0.056553127,0.278431868,-0.775782771,-0.828867507,0.654069633,-0.065614152
2016,15,15_06,22.5,-0.470998977,ASY,0.09791151,-0.778741919,-0.43377053,-0.775782771,-0.465752014,0.530381962,-0.258112787
2009,15,15_06,19.5,-0.470998977,ASY,-1.540263861,-0.835451247,0.91069318,-0.775782771,0.022545331,0.352655104,0.161379291
2012,15,15_06,19.5,-1.236403059,ASY,0.916999195,0.671015377,-0.986090758,-0.775782771,0.344942179,0.534347055,-0.279259004
2008,15,15_06,19.5,-0.279647957,ASY,-3.178439231,0.574943103,0.874356323,-0.775782771,-0.649150852,0.027948374,-0.801128945
2006,15,15_06,19.5,-0.279647957,ASY,0.09791151,-1.027595794,2.659222741,-0.775782771,-0.156869002,0.174337954,-0.528309843
2013,15,15_07,20.5,-0.088296936,ASY,0.09791151,-0.077214171,-0.07040196,-0.776873353,-0.510158419,0.402828962,0.040262214
2007,15,15_07,18.5,0.868458166,ASY,0.916999195,0.465527458,0.641800438,-0.776873353,-0.502467516,0.263322278,0.160116757
2016,15,15_07,19.5,-0.088296936,ASY,2.555174566,-0.845458776,-0.840743329,-0.776873353,-0.537280745,0.530381962,-0.258112787
2014,15,15_07,19.5,-0.470998977,ASY,1.736086881,-0.220988997,0.772613124,-0.776873353,1.744272722,1.160615344,-1.242477867
2011,15,15_07,18.5,0.294405105,ASY,0.09791151,-0.032847461,0.423779296,-0.776873353,0.312452983,0.55546353,-0.193924663
2014,15,15_08,19.5,-0.470998977,ASY,0.916999195,-0.220988997,0.772613124,-0.776873353,1.744272722,1.160615344,-1.242477867
2015,15,15_08,21,-1.810456121,ASY,0.09791151,-1.512627342,1.775510378,-0.776873353,0.25432629,0.621773893,0.00350924
2006,15,15_08,19.5,-0.279647957,ASY,-0.721176175,-1.027595794,2.659222741,-0.776873353,-0.156869002,0.174337954,-0.528309843
2016,15,15_08,25.5,-0.470998977,ASY,0.916999195,-0.778741919,-0.43377053,-0.776873353,-0.465752014,0.530381962,-0.258112787
2012,15,15_08,17.5,-0.853701018,ASY,0.09791151,1.505643254,-1.422133042,-0.776873353,0.30890626,0.534347055,-0.279259004
2013,15,15_08,21.5,-1.6191051,ASY,-0.721176175,-1.404879619,0.481918267,-0.776873353,-0.757602755,0.402828962,0.040262214
2008,15,15_09,21.5,-1.045052039,ASY,0.09791151,-0.193635086,0.947030037,-0.776873353,-0.966157438,0.027948374,-0.801128945
2013,15,15_09,17.5,-0.470998977,ASY,-1.540263861,-1.111325449,0.249362382,-0.776873353,-0.578310175,0.402828962,0.040262214
2007,15,15_09,19.5,0.868458166,ASY,-0.721176175,0.465527458,0.641800438,-0.776873353,-0.502467516,0.263322278,0.160116757
2006,15,15_09,23.5,0.485756125,ASY,0.09791151,0.741068076,0.170874771,-0.776873353,-0.089390469,0.174337954,-0.528309843
2010,15,15_09,18.5,-1.045052039,ASY,-0.721176175,-0.000156201,-0.302957845,-0.776873353,-0.922558302,0.654069633,-0.065614152
2011,15,15_09,18.5,3.356021433,ASY,-1.540263861,1.390223092,-0.084936703,-0.776873353,3.723740555,0.55546353,-0.193924663
2015,15,15_10,21.5,-1.045052039,ASY,0.09791151,-0.511874492,1.542954493,-0.776873353,0.589103014,0.621773893,0.00350924
2010,15,15_10,21.5,-1.045052039,ASY,0.09791151,-0.000156201,-0.302957845,-0.776873353,-0.922558302,0.654069633,-0.065614152
2011,15,15_10,20.5,-0.088296936,ASY,1.736086881,-0.277698325,-0.244818874,-0.776873353,0.385736779,0.55546353,-0.193924663
2016,15,15_10,27.5,-0.470998977,ASY,0.09791151,-0.778741919,-0.43377053,-0.776873353,-0.465752014,0.530381962,-0.258112787
2012,15,15_10,19.5,-1.6191051,ASY,0.916999195,0.112595286,-0.986090758,-0.776873353,0.381679711,0.534347055,-0.279259004
2014,15,15_10,20.5,-0.853701018,ASY,0.916999195,-0.521214852,0.772613124,-0.776873353,1.563724314,1.160615344,-1.242477867
2008,16,16_01,17.5,-0.279647957,ASY,0.09791151,0.618976228,0.365640325,-0.738570333,1.205027476,0.856333445,1.448817483
2006,16,16_01,17.5,2.781968372,ASY,-0.721176175,1.240110164,0.766799226,-0.738570333,2.301047656,0.918728264,1.539627692
2015,16,16_01,19.5,-1.42775408,ASY,-0.721176175,-1.078967774,0.089480211,-0.738570333,-0.180777215,0.855604691,1.396355129
2007,16,16_01,20.5,0.103054084,ASY,1.736086881,0.779763853,-1.233181385,-0.738570333,1.786100041,0.918728264,1.539627692
2010,16,16_02,19.5,-0.662349998,ASY,-1.540263861,-0.074879081,-0.17214516,-0.742279464,-0.55448489,0.918729128,1.539628111
2014,16,16_02,18.5,-0.088296936,ASY,0.09791151,-1.294463221,0.263897125,-0.742279464,-0.680124553,0.902408769,1.458425244
2015,16,16_02,19.5,-0.279647957,ASY,0.09791151,-0.34508235,0.03134124,-0.742279464,0.085933718,0.855604691,1.396355129
2012,16,16_03,18.5,-0.853701018,ASY,0.916999195,1.433589048,-1.480272013,-0.742312337,0.276449116,0.905149646,1.452173334
2015,16,16_03,19,-1.045052039,ASY,-1.540263861,-0.878817204,0.060410725,-0.742312337,-0.097025358,0.855604691,1.396355129
2016,16,16_04,25.5,-0.088296936,ASY,2.555174566,-0.82010637,-0.986090758,-0.742312337,-0.983061649,0.902011085,1.336330723
2012,16,16_04,19.5,-1.236403059,ASY,0.09791151,0.699703625,-1.015160243,-0.742312337,0.353848221,0.905149646,1.452173334
2014,16,16_04,21.5,-0.470998977,ASY,0.916999195,-0.827445224,0.191223411,-0.742312337,-0.697187388,0.902408769,1.458425244
2007,16,16_04,19.5,0.868458166,ASY,-0.721176175,0.746405425,0.249362382,-0.742312337,3.970379538,0.918728264,1.539627692
2015,16,16_04,19,0.103054084,ASY,0.916999195,-0.411799207,-0.084936703,-0.742312337,0.185768884,0.855604691,1.396355129
2011,16,16_05,20.5,0.677107146,ASY,0.916999195,0.686360254,0.322036096,-0.742516863,-0.198738116,0.936150226,1.604894933
2009,16,16_05,17.5,-0.470998977,ASY,-1.540263861,-1.260437624,0.452848782,-0.742516863,0.269374427,0.918729128,1.539628111
2006,16,16_05,18.5,1.251160208,ASY,-0.721176175,0.448848244,1.479001625,-0.742516863,1.400449403,0.918728264,1.539627692
2013,16,16_05,22.5,-0.088296936,ASY,0.916999195,0.313479742,-0.041332474,-0.742516863,-1.047281362,0.897136097,1.45761063
2014,16,16_05,21.5,-0.470998977,ASY,1.736086881,-0.827445224,0.191223411,-0.742516863,-0.697187388,0.902408769,1.458425244
2007,16,16_05,21.5,0.868458166,ASY,0.09791151,0.746405425,0.249362382,-0.742516863,3.970379538,0.918728264,1.539627692
2007,16,16_06,19.5,0.103054084,ASY,1.736086881,0.779763853,-1.233181385,-0.744419813,1.786100041,0.918728264,1.539627692
2010,16,16_06,17.5,-0.279647957,ASY,-1.540263861,0.296733811,-0.695395901,-0.744419813,-0.327632595,0.918729128,1.539628111
2013,16,16_06,21.5,-1.6191051,ASY,0.09791151,-1.228013232,0.903425809,-0.744419813,-1.161686311,0.897136097,1.45761063
2006,16,16_06,21.5,0.868458166,ASY,0.09791151,0.515565101,0.630172644,-0.744419813,1.210153657,0.918728264,1.539627692
2012,16,16_06,19.5,0.677107146,ASY,3.374262251,1.500973074,-0.550048473,-0.744419813,-0.003229966,0.905149646,1.452173334
2016,16,16_06,19.5,-0.088296936,ASY,1.736086881,-0.82010637,-0.986090758,-0.744419813,-0.983061649,0.902011085,1.336330723
2014,16,16_06,21.5,-1.236403059,ASY,0.09791151,-0.927520509,0.452848782,-0.744419813,-0.754894359,0.902408769,1.458425244
2010,16,16_07,19.5,-0.279647957,ASY,0.916999195,0.296733811,-0.695395901,-0.745005109,-0.327632595,0.918729128,1.539628111
2007,16,16_07,19.5,0.103054084,ASY,0.916999195,0.779763853,-1.233181385,-0.745005109,1.786100041,0.918728264,1.539627692
2006,16,16_07,21.5,1.251160208,ASY,3.374262251,0.448848244,1.479001625,-0.745005109,1.400449403,0.918728264,1.539627692
2012,16,16_07,21.5,-0.853701018,ASY,0.916999195,1.433589048,-1.480272013,-0.745005109,0.276449116,0.905149646,1.452173334
2007,16,16_08,19.5,0.103054084,ASY,0.916999195,0.779763853,-1.233181385,-0.745005109,1.786100041,0.918728264,1.539627692
2015,16,16_08,21,-0.279647957,ASY,0.916999195,-0.34508235,0.03134124,-0.745005109,0.085933718,0.855604691,1.396355129
2008,16,16_08,17.5,0.103054084,ASY,-0.721176175,0.318750373,0.365640325,-0.745005109,0.958232468,0.856333445,1.448817483
2014,16,16_08,24.5,-0.470998977,ASY,0.09791151,-0.827445224,0.191223411,-0.745005109,-0.697187388,0.902408769,1.458425244
2010,16,16_08,21.5,-0.662349998,ASY,0.09791151,-0.074879081,-0.17214516,-0.745005109,-0.55448489,0.918729128,1.539628111
2011,16,16_08,19.5,-1.236403059,ASY,0.916999195,0.625647914,-0.826208587,-0.745005109,-0.171680447,0.936150226,1.604894933
2016,16,16_09,17.5,1.825213269,ASY,0.09791151,1.482959522,-1.2041119,-0.745005109,-1.03269366,0.902011085,1.336330723
2009,16,16_09,21.5,-0.470998977,ASY,0.916999195,-1.260437624,0.452848782,-0.745005109,0.269374427,0.918729128,1.539628111
2010,16,16_09,18.5,-1.045052039,ASY,0.916999195,-0.512541661,-0.201214645,-0.745005109,-0.76424212,0.918729128,1.539628111
2006,16,16_09,21.5,1.251160208,ASY,0.916999195,0.448848244,1.479001625,-0.745005109,1.400449403,0.918728264,1.539627692
2010,16,16_10,22.5,-0.662349998,ASY,0.09791151,-0.074879081,-0.17214516,-0.745005109,-0.55448489,0.918729128,1.539628111
2015,16,16_10,21,3.547372454,ASY,0.09791151,-0.111573352,0.089480211,-0.745005109,1.403720853,0.855604691,1.396355129
2011,16,16_10,25.5,-0.470998977,ASY,0.916999195,1.022613211,-0.826208587,-0.745005109,-0.224952746,0.936150226,1.604894933
2009,16,16_10,23.5,-1.236403059,ASY,0.916999195,-1.193720767,0.191223411,-0.745005109,0.233523045,0.918729128,1.539628111
2008,16,16_10,17.5,0.103054084,ASY,-0.721176175,0.318750373,0.365640325,-0.745005109,0.958232468,0.856333445,1.448817483
2016,16,16_10,19.5,0.677107146,ASY,-0.721176175,1.202748724,-1.494806756,-0.745005109,-1.003440865,0.902011085,1.336330723
2012,17,17_01,21.5,2.781968372,SY,-0.721176175,1.699789307,-0.63725693,-0.261538809,-0.358718815,1.36528779,-0.937034583
2013,17,17_01,23.5,-0.662349998,ASY,-0.721176175,-1.073430275,1.63016295,-0.261538809,-1.106760496,1.405558569,-0.397095729
2011,17,17_01,19.5,0.485756125,ASY,-0.721176175,0.566269912,-0.317492588,-0.261538809,-0.986885549,1.388264831,-0.832712178
2015,17,17_02,18.5,-0.470998977,ASY,0.916999195,0.288727788,0.234827639,-0.201945062,-0.818507578,1.35862671,-0.82446429
2010,17,17_02,23.5,-0.088296936,SY,0.09791151,-0.273695314,0.045875983,-0.201945062,-1.301906963,1.233703555,-0.79275877
2008,17,17_02,17.5,0.294405105,ASY,0.09791151,0.657004837,0.423779296,-0.201945062,-1.179729912,1.425376932,-0.514209857
2013,17,17_04,22.5,2.399266331,SY,-1.540263861,1.443596577,0.365640325,-0.150039074,-0.476692796,1.405558569,-0.397095729
2008,17,17_04,16.5,1.059809187,SY,-2.359351546,0.791772887,0.452848782,-0.150039074,-1.253652154,1.425376932,-0.514209857
2015,17,17_05,20.5,-0.470998977,ASY,0.916999195,0.288727788,0.234827639,-0.148923653,-0.818507578,1.35862671,-0.82446429
2014,17,17_05,20.5,1.251160208,ASY,-0.721176175,1.636408293,-0.230284131,-0.148923653,-0.988894623,1.40370476,-0.115801578
2012,17,17_05,20.5,-0.662349998,ASY,0.916999195,1.476955005,-1.393063556,-0.148923653,-0.675158931,1.36528779,-0.937034583
2013,17,17_06,23.5,-1.42775408,ASY,0.09791151,-1.97430799,2.647594947,-0.146599571,-1.196236447,1.405558569,-0.397095729
2008,17,17_06,17.5,-0.470998977,ASY,-1.540263861,1.222096613,0.016806497,-0.146599571,-1.116892236,1.425376932,-0.514209857
2014,17,17_06,20.5,0.103054084,ASY,0.09791151,-0.164946837,1.804579864,-0.146599571,-1.084327178,1.40370476,-0.115801578
2010,17,17_06,19.5,-0.470998977,SY,0.09791151,-0.65731724,0.13308444,-0.146599571,-1.307798545,1.233703555,-0.79275877
2006,17,17_07,19.5,0.485756125,ASY,-0.721176175,1.252119198,0.025527343,-0.122336597,-0.705920379,1.157283229,-0.535631438
2015,17,17_07,19.5,-0.853701018,ASY,-0.721176175,-0.14493178,0.278431868,-0.122336597,-0.889006298,1.35862671,-0.82446429
2013,17,17_08,19.5,3.164670413,ASY,-0.721176175,1.715067467,0.816217352,-0.096959804,-0.214799937,1.405558569,-0.397095729
2010,17,17_08,21.5,-1.236403059,ASY,0.09791151,-1.709442069,0.656335181,-0.096959804,-1.319196997,1.233703555,-0.79275877
2006,17,17_08,25.5,-0.279647957,ASY,0.09791151,-0.515877504,1.066214928,-0.096959804,-0.843144399,1.157283229,-0.535631438
2007,17,17_08,19.5,1.059809187,ASY,-0.721176175,1.199412881,-0.520978987,-0.096959804,-0.637129381,1.440138128,-0.364671103
2014,17,17_08,23.5,2.781968372,SY,-0.721176175,1.613724561,-0.201214645,-0.096959804,-0.831884588,1.40370476,-0.115801578
2010,17,17_09,17.5,-0.470998977,ASY,-0.721176175,-0.65731724,0.13308444,-0.069473332,-1.307798545,1.233703555,-0.79275877
2007,17,17_09,20.5,-0.853701018,ASY,0.916999195,1.364870686,-0.840743329,-0.069473332,-0.993558057,1.440138128,-0.364671103
2009,17,17_09,21.5,-1.045052039,ASY,0.09791151,-0.692677174,-0.491909502,-0.069473332,-0.906254055,1.383413334,-0.465365142
2015,17,17_09,19.5,-0.088296936,ASY,0.09791151,0.588953643,-0.288423102,-0.069473332,-0.74071072,1.35862671,-0.82446429
2014,17,17_09,23.5,0.103054084,ASY,-0.721176175,-0.164946837,1.804579864,-0.069473332,-1.084327178,1.40370476,-0.115801578
2013,17,17_10,21.5,0.485756125,ASY,0.09791151,0.800512795,1.513885007,-0.044356045,-0.930802366,1.405558569,-0.397095729
2007,17,17_10,19.5,-0.470998977,ASY,0.916999195,2.032706421,-1.422133042,-0.044356045,-0.935298724,1.440138128,-0.364671103
2015,17,17_10,21.5,-1.236403059,ASY,0.09791151,-0.211648637,0.307501353,-0.044356045,-0.95289149,1.35862671,-0.82446429
2012,17,17_10,19.5,-0.279647957,ASY,0.916999195,2.21017326,-1.393063556,-0.044356045,-0.644542532,1.36528779,-0.937034583
2013,18,18_01,21.5,-1.236403059,ASY,-3.178439231,-1.668010901,0.307501353,-0.798454551,-0.157411117,1.027568641,1.551587796
2006,18,18_01,19.5,0.294405105,ASY,0.916999195,1.01394002,0.13308444,-0.798454551,2.486755165,0.303089508,-0.137528414
2015,18,18_01,17.5,-1.045052039,ASY,0.09791151,-0.678666634,1.281329122,-0.798454551,-0.205678761,1.005631992,0.540310917
2014,18,18_01,21.5,-0.088296936,ASY,0.09791151,-0.670660611,1.339468093,-0.798454551,0.412721995,1.107705344,0.768001981
2007,18,18_01,17.5,0.677107146,ASY,-1.540263861,1.751828455,-1.0006255,-0.798454551,-0.422510131,0.318577856,-0.018337733
2013,18,18_02,21.5,-1.236403059,ASY,0.09791151,-1.668010901,0.307501353,-0.798454551,-0.157411117,1.027568641,1.551587796
2009,18,18_02,17.5,-0.470998977,ASY,1.736086881,-1.489943611,-0.448305273,-0.798454551,0.156585139,0.987468571,0.618196596
2010,18,18_02,17.5,-0.279647957,ASY,0.916999195,0.420827164,-0.957021272,-0.798454551,-0.321158252,0.654379699,0.298229877
2015,18,18_03,19.5,-1.045052039,ASY,0.09791151,-0.678666634,1.281329122,-0.798454551,-0.205678761,1.005631992,0.540310917
2012,18,18_03,19.5,-0.470998977,ASY,0.916999195,1.412239654,-1.058764472,-0.798454551,0.3441941,0.968659334,0.57134
2010,18,18_03,17.5,-0.662349998,ASY,0.916999195,0.053884452,-0.491909502,-0.798454551,-0.3943308,0.654379699,0.298229877
2014,18,18_03,19.5,-0.470998977,ASY,0.09791151,-0.036850473,1.339468093,-0.798454551,0.350388771,1.107705344,0.768001981
2006,18,18_03,23.5,-0.470998977,ASY,0.09791151,-0.254347425,1.417955705,-0.798454551,2.212339164,0.303089508,-0.137528414
2007,18,18_04,17.5,0.677107146,ASY,0.09791151,1.751828455,-1.0006255,-0.798454551,-0.422510131,0.318577856,-0.018337733
2006,18,18_04,19.5,-0.470998977,ASY,0.09791151,-0.254347425,1.417955705,-0.798454551,2.212339164,0.303089508,-0.137528414
2015,18,18_04,19.5,-0.279647957,ASY,-1.540263861,-0.411799207,1.16505118,-0.798454551,0.321606472,1.005631992,0.540310917
2011,18,18_04,18.5,0.677107146,ASY,1.736086881,0.296733811,0.263897125,-0.798454551,1.074874116,0.498662136,0.266268264
2014,18,18_04,19.5,-0.088296936,ASY,0.09791151,-0.670660611,1.339468093,-0.798454551,0.412721995,1.107705344,0.768001981
2016,18,18_04,21.5,-0.470998977,ASY,0.09791151,-0.48051757,0.147619182,-0.798454551,0.180699599,1.159849704,0.76833236
2012,18,18_04,17.5,-0.470998977,ASY,0.916999195,1.412239654,-1.058764472,-0.798454551,0.3441941,0.968659334,0.57134
2008,18,18_04,17.5,-0.088296936,ASY,-0.721176175,0.490212695,-0.448305273,-0.798454551,-0.09444182,0.194684187,-0.099390107
2009,18,18_04,17.5,-0.853701018,ASY,0.916999195,-1.423226754,-0.462840016,-0.798454551,-0.163091527,0.987468571,0.618196596
2013,18,18_05,19.5,-1.236403059,ASY,-1.540263861,-1.668010901,0.307501353,-0.798454551,-0.157411117,1.027568641,1.551587796
2007,18,18_05,24.5,0.294405105,ASY,0.09791151,2.085412738,-1.538410985,-0.798454551,-0.536857042,0.318577856,-0.018337733
2012,18,18_05,17.5,-0.470998977,ASY,0.09791151,1.412239654,-1.058764472,-0.798454551,0.3441941,0.968659334,0.57134
2016,18,18_05,21.5,-0.470998977,ASY,0.916999195,-0.48051757,0.147619182,-0.798454551,0.180699599,1.159849704,0.76833236
2014,18,18_05,18.5,-0.470998977,ASY,0.916999195,-0.036850473,1.339468093,-0.798454551,0.350388771,1.107705344,0.768001981
2006,18,18_05,19.5,-0.853701018,ASY,0.09791151,-0.054196855,1.319119454,-0.798454551,1.937686876,0.303089508,-0.137528414
2012,18,18_06,19.5,-0.853701018,ASY,0.916999195,0.612304543,-1.247716128,-0.798454551,0.474714553,0.968659334,0.57134
2008,18,18_06,18.5,-0.470998977,ASY,0.09791151,0.99058912,-0.346562074,-0.798454551,-0.295551203,0.194684187,-0.099390107
2009,18,18_06,17.5,-0.470998977,ASY,-1.540263861,-1.489943611,-0.448305273,-0.798454551,0.156585139,0.987468571,0.618196596
2014,18,18_06,19.5,-0.470998977,ASY,0.916999195,-0.036850473,1.339468093,-0.798454551,0.350388771,1.107705344,0.768001981
2015,18,18_06,17.5,-0.279647957,ASY,-1.540263861,-0.411799207,1.16505118,-0.798454551,0.321606472,1.005631992,0.540310917
2010,18,18_06,18.5,0.103054084,ASY,0.916999195,0.320751879,-0.404701045,-0.798454551,-0.243432824,0.654379699,0.298229877
2007,18,18_06,17.5,1.059809187,ASY,0.09791151,1.218093601,-0.942486529,-0.798454551,-0.304512546,0.318577856,-0.018337733
2006,18,18_06,19.5,-0.470998977,ASY,-0.721176175,-0.254347425,1.417955705,-0.798454551,2.212339164,0.303089508,-0.137528414
2014,18,18_07,17.5,2.973319392,SY,0.09791151,1.697787801,1.019703751,-0.798454551,0.990005135,1.107705344,0.768001981
2011,18,18_07,19.5,0.677107146,ASY,0.916999195,0.296733811,0.263897125,-0.798454551,1.074874116,0.498662136,0.266268264
2006,18,18_08,21.5,-0.470998977,ASY,0.09791151,-0.254347425,1.417955705,-0.798454551,2.212339164,0.303089508,-0.137528414
2015,18,18_08,22,3.164670413,ASY,0.09791151,0.05521879,-0.17214516,-0.798454551,0.459975945,1.005631992,0.540310917
2008,18,18_10,19.5,-0.470998977,ASY,0.09791151,0.99058912,-0.346562074,-0.798454551,-0.295551203,0.194684187,-0.099390107
2006,18,18_10,21.5,-0.470998977,ASY,0.916999195,-0.254347425,1.417955705,-0.798454551,2.212339164,0.303089508,-0.137528414
2007,18,18_10,17.5,0.294405105,ASY,0.09791151,2.085412738,-1.538410985,-0.798454551,-0.536857042,0.318577856,-0.018337733
2015,18,18_10,22,0.103054084,ASY,0.09791151,0.088577218,0.322036096,-0.798454551,0.594760452,1.005631992,0.540310917
2010,19,19_03,17.5,-0.470998977,ASY,0.916999195,-0.170951355,-0.63725693,-0.223460341,1.405679348,1.594547469,-0.447989615
2014,19,19_03,18.5,0.677107146,SY,-0.721176175,0.2226781,0.060410725,-0.223460341,0.13782232,1.632501634,-0.097128088
2006,19,19_03,18.5,3.547372454,ASY,-1.540263861,2.022698893,0.083666314,-0.223460341,1.001419811,1.724816143,-0.694135501
2006,19,19_04,19.5,0.868458166,ASY,-0.721176175,0.810453607,-0.270981411,-0.239955988,1.157134308,1.724816143,-0.694135501
2014,19,19_07,20.5,0.677107146,SY,-0.721176175,0.2226781,0.060410725,-0.206223203,0.13782232,1.632501634,-0.097128088
2013,19,19_08,21.5,-1.42775408,ASY,-2.359351546,-1.618773861,0.947030037,-0.187969418,-0.226866331,1.509735909,0.186993192
2014,19,19_08,19.5,0.677107146,ASY,0.09791151,0.2226781,0.060410725,-0.187969418,0.13782232,1.632501634,-0.097128088
2012,19,19_08,18.5,0.103054084,SY,0.09791151,2.418329853,-1.582015213,-0.187969418,0.243238987,1.701069829,-0.331864745
2006,19,19_08,19.5,0.868458166,ASY,0.09791151,0.810453607,-0.270981411,-0.187969418,1.157134308,1.724816143,-0.694135501
2006,19,19_09,21.5,-0.279647957,ASY,0.09791151,-0.912175632,0.275524919,-0.187205132,0.701396495,1.724816143,-0.694135501
2006,19,19_10,19.5,0.868458166,ASY,-0.721176175,0.810453607,-0.270981411,-0.195601351,1.157134308,1.724816143,-0.694135501
