farm;nest;year;idbrood;n_fledglings;date_fledgling;recruits;mean_mass;total_fledgling;density.nnich;density.hosp;mean_ext5km;male;female;sex_ratio;ENSO_mo;ENSO_mb
01;03;2008;10320081;5;172;0;23.456;45;10;0;29.57959392;3;2;1.5;1.166666667;0.6
01;04;2008;10420081;5;170;0;21.498;45;10;0;29.67109032;1;4;0.25;1.166666667;0.6
01;05;2008;10520081;5;178;1;23.444;45;10;0;29.64483483;2;3;0.666666667;1.166666667;0.6
01;06;2008;10620081;6;178;0;20.01;45;10;0;29.66552097;1;5;0.2;1.166666667;0.6
01;07;2008;10720081;6;174;0;22.22833333;45;10;0;29.64483483;3;3;1;1.166666667;0.6
01;08;2008;10820081;6;180;0;18.20833333;45;10;0;29.66313411;3;3;1;1.166666667;0.6
01;09;2008;10920081;5;176;0;22.326;45;10;0;29.62733117;2;4;0.5;1.166666667;0.6
02;02;2008;20220081;4;172;0;23.0975;27;7;2;28.6996372;1;4;0.25;1.166666667;0.6
02;04;2008;20420081;3;172;0;23.37;27;7;2;28.42992171;1;2;0.5;1.166666667;0.6
02;06;2008;20620082;3;202;0;20.17333333;27;7;2;28.22942524;3;1;3;1.166666667;0.6
02;07;2008;20720081;6;176;0;21.85;27;7;2;28.14111132;;6;;1.166666667;0.6
02;09;2008;20920081;5;174;0;22.98;27;7;2;27.98198714;3;2;1.5;1.166666667;0.6
02;10;2008;21020081;6;172;0;23.35833333;27;7;2;27.90242505;1;5;0.2;1.166666667;0.6
03;02;2008;30220081;4;179;0;22.1225;21;8;0;30.80882821;2;2;1;1.166666667;0.6
03;03;2008;30320081;5;175;0;22.664;21;8;0;30.87088664;3;2;1.5;1.166666667;0.6
03;05;2008;30520081;5;175;0;24.01;21;8;0;31.15810579;4;1;4;1.166666667;0.6
03;06;2008;30620082;3;191;0;24.29666667;21;8;0;31.19231748;2;1;2;1.166666667;0.6
03;08;2008;30820081;1;185;0;18.39;21;8;0;31.21539049;3;4;0.75;1.166666667;0.6
03;09;2008;30920081;3;175;0;23.93333333;21;8;0;31.16526637;2;1;2;1.166666667;0.6
04;01;2008;40120081;6;175;0;19.20166667;39;8;0;31.00693781;;6;;1.166666667;0.6
04;02;2008;40220081;6;173;0;21.36166667;39;8;0;30.80644135;;6;;1.166666667;0.6
04;03;2008;40320081;6;173;0;22.85666667;39;8;0;30.70460187;3;2;1.5;1.166666667;0.6
04;04;2008;40420081;5;177;0;19.872;39;8;0;30.16119279;5;;;1.166666667;0.6
04;05;2008;40520081;4;177;0;22.795;39;8;0;30.24791547;2;2;1;1.166666667;0.6
04;07;2008;40720081;4;173;0;23.05;39;8;0;30.49535357;2;2;1;1.166666667;0.6
04;08;2008;40820081;5;175;0;22.278;39;8;0;30.59878429;4;1;4;1.166666667;0.6
04;09;2008;40920081;3;175;0;21.83333333;39;8;0;30.7133537;1;2;0.5;1.166666667;0.6
05;02;2008;50220081;6;181;0;23.67333333;23;7;0;26.23957737;2;4;0.5;1.166666667;0.6
05;03;2008;50320081;1;181;0;17.83;23;7;0;26.21570874;1;2;0.5;1.166666667;0.6
05;04;2008;50420081;5;183;0;23.148;23;7;0;26.26901534;4;1;4;1.166666667;0.6
05;06;2008;50620081;5;179;0;21.734;23;7;0;26.24594233;2;3;0.666666667;1.166666667;0.6
05;09;2008;50920081;6;179;0;22.83666667;23;7;0;26.10193495;3;3;1;1.166666667;0.6
06;04;2008;60420081;5;175;0;23.694;8;3;5;43.08287187;1;4;0.25;1.166666667;0.6
06;09;2008;60920081;3;187;0;19.13;8;3;5;43.15288651;2;2;1;1.166666667;0.6
07;01;2008;70120081;5;176;0;20.534;5;2;7;24.87110941;2;4;0.5;1.166666667;0.6
08;04;2008;80420081;2;178;0;21.195;4;2;3;15.93787792;3;3;1;1.166666667;0.6
08;06;2008;80620081;2;204;0;24.2;4;2;3;15.85513335;1;1;1;1.166666667;0.6
09;05;2008;90520081;6;177;0;22.37833333;12;7;0;22.46276494;3;3;1;1.166666667;0.6
09;06;2008;90620081;2;189;0;15.375;12;7;0;22.42457514;3;2;1.5;1.166666667;0.6
09;10;2008;91020081;4;183;0;19.045;12;7;0;22.37842913;2;3;0.666666667;1.166666667;0.6
11;01;2008;110120081;5;175;0;21.786;37;9;0;30.51365285;3;2;1.5;1.166666667;0.6
11;02;2008;110220081;6;175;0;23.155;37;9;0;30.40544841;4;2;2;1.166666667;0.6
11;03;2008;110320081;5;177;1;24.012;37;9;0;30.27337534;2;3;0.666666667;1.166666667;0.6
11;06;2008;110620081;4;177;0;21.32;37;9;0;29.62653555;1;3;0.333333333;1.166666667;0.6
11;07;2008;110720081;5;171;0;22.44;37;9;0;29.50957928;4;1;4;1.166666667;0.6
11;08;2008;110820081;6;175;0;22.55166667;37;9;0;29.45547705;5;1;5;1.166666667;0.6
11;10;2008;111020081;6;175;0;20.1;37;9;0;29.36079817;3;3;1;1.166666667;0.6
12;02;2008;120220081;6;177;0;21.785;39;7;0;24.31417478;5;1;5;1.166666667;0.6
12;03;2008;120320081;6;179;0;19.45333333;39;7;0;24.2576857;2;4;0.5;1.166666667;0.6
12;04;2008;120420082;5;203;0;19.32;39;7;0;24.14789001;4;1;4;1.166666667;0.6
12;05;2008;120520081;5;179;0;23.104;39;7;0;24.08105786;2;3;0.666666667;1.166666667;0.6
12;07;2008;120720081;6;177;0;22.095;39;7;0;23.80975113;3;1;3;1.166666667;0.6
12;09;2008;120920081;6;181;1;22.145;39;7;0;23.65301381;1;5;0.2;1.166666667;0.6
12;10;2008;121020081;5;179;0;20.244;39;7;0;23.58220355;2;2;1;1.166666667;0.6
13;01;2008;130120081;5;183;1;20.988;35;8;0;26.35653364;3;3;1;1.166666667;0.6
13;02;2008;130220081;5;175;0;21.982;35;8;0;26.58010311;1;4;0.25;1.166666667;0.6
13;03;2008;130320081;5;177;0;22.632;35;8;0;26.59521991;2;4;0.5;1.166666667;0.6
13;04;2008;130420081;5;177;0;25.078;35;8;0;26.73047546;2;3;0.666666667;1.166666667;0.6
13;05;2008;130520081;3;173;0;23.21333333;35;8;0;26.66762141;1;2;0.5;1.166666667;0.6
13;06;2008;130620081;3;175;0;18.80666667;35;8;0;26.52759213;2;3;0.666666667;1.166666667;0.6
13;07;2008;130720081;5;175;0;22.468;35;8;0;26.69944625;2;3;0.666666667;1.166666667;0.6
13;08;2008;130820081;4;189;0;;35;8;0;26.81401566;4;1;4;1.166666667;0.6
14;01;2008;140120081;3;177;0;20.42666667;27;9;0;23.45331297;2;2;1;1.166666667;0.6
14;05;2008;140520081;6;177;1;22.17666667;27;9;0;23.97921838;3;3;1;1.166666667;0.6
14;06;2008;140620081;5;179;0;20.798;27;9;0;24.07151041;4;2;2;1.166666667;0.6
14;08;2008;140820082;5;187;0;22.21;27;9;0;24.20358348;3;2;1.5;1.166666667;0.6
14;09;2008;140920081;2;173;0;22.105;27;9;0;24.28632805;2;3;0.666666667;1.166666667;0.6
14;10;2008;141020081;6;175;0;21.58;27;9;0;24.35236459;;6;;1.166666667;0.6
15;01;2008;150120081;6;179;0;24.10333333;38;10;0;22.59404239;4;2;2;1.166666667;0.6
15;02;2008;150220081;7;175;1;21.53714286;38;10;0;22.62666285;2;5;0.4;1.166666667;0.6
15;03;2008;150320081;5;171;0;20.008;38;10;0;22.68633442;4;2;2;1.166666667;0.6
15;04;2008;150420081;3;175;0;21.76333333;38;10;0;22.70145121;1;2;0.5;1.166666667;0.6
15;05;2008;150520081;4;187;0;22.72;38;10;0;22.75157533;3;1;3;1.166666667;0.6
15;06;2008;150620081;1;177;0;18.42;38;10;0;22.75555343;;1;;1.166666667;0.6
15;08;2008;150820082;5;187;0;22.692;38;10;0;22.77226147;2;3;0.666666667;1.166666667;0.6
15;09;2008;150920081;5;175;0;22.332;38;10;0;22.76828337;2;3;0.666666667;1.166666667;0.6
15;10;2008;151020082;2;191;0;22;38;10;0;22.73248043;3;;;1.166666667;0.6
16;01;2008;160120081;5;175;0;24.282;13;9;1;27.694768;3;2;1.5;1.166666667;0.6
16;08;2008;160820081;4;177;1;23.455;13;9;1;28.03847623;1;2;0.5;1.166666667;0.6
16;10;2008;161020081;4;177;0;21.2225;13;9;1;28.12281204;2;2;1;1.166666667;0.6
17;02;2008;170220081;2;178;0;21.68;8;6;1;21.14680797;2;;;1.166666667;0.6
17;04;2008;170420081;2;180;0;22.215;8;6;1;21.03064732;1;1;1;1.166666667;0.6
17;06;2008;170620081;3;174;0;22.83666667;8;6;1;20.87629686;1;2;0.5;1.166666667;0.6
17;08;2008;170820082;1;200;0;19.13;8;6;1;20.79514353;;2;;1.166666667;0.6
18;04;2008;180420081;4;176;0;23.2425;13;8;0;12.39179556;;4;;1.166666667;0.6
18;06;2008;180620081;5;174;1;23.804;13;8;0;12.38861307;2;3;0.666666667;1.166666667;0.6
18;10;2008;181020081;4;176;0;22.62;13;8;0;12.44748902;1;3;0.333333333;1.166666667;0.6
20;05;2008;200520081;1;178;0;19.32;27;7;3;35.62074343;3;;;1.166666667;0.6
20;06;2008;200620081;6;176;2;21.92166667;27;7;3;35.51731271;;5;;1.166666667;0.6
20;07;2008;200720081;4;180;0;22.0625;27;7;3;35.41308637;2;1;2;1.166666667;0.6
20;08;2008;200820081;6;176;0;19.4;27;7;3;35.34864108;4;2;2;1.166666667;0.6
20;09;2008;200920082;4;196;0;22.45;27;7;3;35.24361912;1;3;0.333333333;1.166666667;0.6
20;10;2008;201020081;6;174;0;20.96833333;27;7;3;35.1553052;3;3;1;1.166666667;0.6
21;02;2008;210220081;3;187;0;23.81;17;6;0;31.67128127;2;1;2;1.166666667;0.6
21;03;2008;210320081;4;183;0;22.305;17;6;0;31.54796003;;4;;1.166666667;0.6
21;04;2008;210420082;4;183;0;24.515;17;6;0;31.50101839;3;1;3;1.166666667;0.6
21;05;2008;210520081;6;181;0;23.18166667;17;6;0;31.42782127;5;1;5;1.166666667;0.6
22;02;2008;220220081;4;179;0;22.2;45;9;1;29.1109732;3;1;3;1.166666667;0.6
22;03;2008;220320081;6;183;0;22.65333333;45;9;1;29.10460824;1;5;0.2;1.166666667;0.6
22;05;2008;220520081;6;173;0;24.5;45;9;1;28.91127236;4;1;4;1.166666667;0.6
22;06;2008;220620081;4;177;0;23.31;45;9;1;28.80386354;2;2;1;1.166666667;0.6
22;07;2008;220720082;7;185;0;24.28142857;45;9;1;28.75851314;4;3;1.333333333;1.166666667;0.6
22;08;2008;220820081;6;179;0;20.935;45;9;1;28.61689262;5;1;5;1.166666667;0.6
22;09;2008;220920081;6;177;0;23.08;45;9;1;28.58029406;4;2;2;1.166666667;0.6
22;10;2008;221020081;6;177;0;20.43;45;9;1;28.51744001;2;4;0.5;1.166666667;0.6
23;01;2008;230120081;7;175;0;21.10857143;42;10;0;31.699128;4;3;1.333333333;1.166666667;0.6
23;02;2008;230220081;5;177;0;21.444;42;10;0;31.79539813;;5;;1.166666667;0.6
23;03;2008;230320081;3;179;0;22.67333333;42;10;0;31.89166826;2;4;0.5;1.166666667;0.6
23;04;2008;230420081;3;185;0;23.32;42;10;0;32.02294571;2;1;2;1.166666667;0.6
23;05;2008;230520081;5;185;0;22.716;42;10;0;32.18923048;4;1;4;1.166666667;0.6
23;06;2008;230620081;4;185;0;22.055;42;10;0;32.36426707;1;3;0.333333333;1.166666667;0.6
23;07;2008;230720081;3;179;0;20.69;42;10;0;32.63477818;2;1;2;1.166666667;0.6
23;08;2008;230820081;3;177;0;23.59;42;10;0;32.78594615;3;;;1.166666667;0.6
23;09;2008;230920081;5;181;0;20.704;42;10;0;32.95939151;1;4;0.25;1.166666667;0.6
23;10;2008;231020081;4;177;0;21.105;42;10;0;33.10101203;1;3;0.333333333;1.166666667;0.6
24;01;2008;240120081;5;182;0;21.952;42;9;0;16.34841831;1;4;0.25;1.166666667;0.6
24;02;2008;240220081;4;176;0;22.62;42;9;0;16.33568837;3;1;3;1.166666667;0.6
24;03;2008;240320081;6;172;0;21.92666667;42;9;0;16.31738909;1;5;0.2;1.166666667;0.6
24;06;2008;240620081;5;176;0;22.192;42;9;0;16.23862262;5;;;1.166666667;0.6
24;07;2008;240720081;6;174;0;23.735;42;9;0;16.27362994;4;2;2;1.166666667;0.6
24;08;2008;240820081;5;176;0;22.126;42;9;0;16.28795112;4;1;4;1.166666667;0.6
24;09;2008;240920081;7;176;0;23.44857143;42;9;0;16.33409713;1;6;0.166666667;1.166666667;0.6
24;10;2008;241020081;4;176;1;23.345;42;9;0;16.40013366;4;;;1.166666667;0.6
25;01;2008;250120081;5;186;0;20.784;10;2;4;10.54197696;2;3;0.666666667;1.166666667;0.6
25;10;2008;251020081;5;186;0;22.63;10;2;4;10.50458278;;2;;1.166666667;0.6
26;01;2008;260120081;5;166;0;24.79;51;10;0;16.33727961;1;4;0.25;1.166666667;0.6
26;02;2008;260220081;3;184;0;24.57;51;10;0;16.54971039;1;2;0.5;1.166666667;0.6
26;03;2008;260320081;6;170;0;23.31666667;51;10;0;16.70644771;4;2;2;1.166666667;0.6
26;04;2008;260420081;6;170;0;23.625;51;10;0;16.84806823;2;4;0.5;1.166666667;0.6
26;05;2008;260520081;6;170;1;23.21;51;10;0;16.94831647;2;4;0.5;1.166666667;0.6
26;06;2008;260620081;6;172;0;23.96666667;51;10;0;17.0334479;3;3;1;1.166666667;0.6
26;07;2008;260720081;5;172;0;22.74;51;10;0;16.98173254;;5;;1.166666667;0.6
26;08;2008;260820081;4;168;0;23.9075;51;10;0;16.89103176;1;3;0.333333333;1.166666667;0.6
26;09;2008;260920081;6;170;0;24.935;51;10;0;16.81703902;1;4;0.25;1.166666667;0.6
26;10;2008;261020081;4;172;0;26.0075;51;10;0;16.84090764;3;2;1.5;1.166666667;0.6
27;03;2008;270320081;3;198;0;25.85333333;14;6;4;12.88030679;3;;;1.166666667;0.6
27;05;2008;270520081;4;174;0;24.12;14;6;4;12.89064986;2;2;1;1.166666667;0.6
27;08;2008;270820081;1;176;0;22.83;14;6;4;12.87712431;1;;;1.166666667;0.6
27;10;2008;271020081;6;174;0;20.57833333;14;6;4;12.34803641;4;2;2;1.166666667;0.6
28;01;2008;280120083;5;202;0;21.194;9;6;3;16.96025078;4;1;4;1.166666667;0.6
28;06;2008;280620081;4;178;0;20.23;9;6;3;16.5688053;2;1;2;1.166666667;0.6
30;02;2008;300220081;4;177;0;23.1875;34;7;3;31.54079944;1;3;0.333333333;1.166666667;0.6
30;03;2008;300320082;5;189;0;25.222;34;7;3;31.64184329;3;2;1.5;1.166666667;0.6
30;05;2008;300520081;6;177;0;23.99;34;7;3;31.75959519;5;1;5;1.166666667;0.6
30;07;2008;300720081;2;193;0;21.785;34;7;3;31.75720833;1;1;1;1.166666667;0.6
30;08;2008;300820081;5;179;0;23.174;34;7;3;31.78028133;4;1;4;1.166666667;0.6
30;09;2008;300920081;6;179;0;22.83166667;34;7;3;31.81131055;2;4;0.5;1.166666667;0.6
30;10;2008;301020081;6;181;1;22.60833333;34;7;3;31.87098211;2;3;0.666666667;1.166666667;0.6
31;01;2008;310120082;4;186;0;21.1725;36;8;0;15.99277576;3;1;3;1.166666667;0.6
31;03;2008;310320081;6;178;0;21.58;36;8;0;15.98959328;3;3;1;1.166666667;0.6
31;04;2008;310420081;4;178;0;22.3225;36;8;0;16.01982687;2;2;1;1.166666667;0.6
31;05;2008;310520082;3;192;0;23.39666667;36;8;0;16.03414805;;3;;1.166666667;0.6
31;06;2008;310620081;6;178;0;22.93166667;36;8;0;16.05562981;1;4;0.25;1.166666667;0.6
31;07;2008;310720081;5;178;0;24.03;36;8;0;16.07074661;4;1;4;1.166666667;0.6
31;08;2008;310820081;4;182;0;23.8;36;8;0;16.08825027;1;3;0.333333333;1.166666667;0.6
31;10;2008;311020081;4;176;0;20.5425;36;8;0;16.09461524;;4;;1.166666667;0.6
32;01;2008;320120081;5;188;0;19.9;7;2;3;20.83333333;2;2;1;1.166666667;0.6
32;02;2008;320220081;2;188;0;22.95;7;2;3;20.82696837;2;;;1.166666667;0.6
33;04;2008;330420081;1;176;0;21.53;6;5;2;17.53548469;;1;;1.166666667;0.6
33;08;2008;330820081;3;196;0;20.78666667;6;5;2;17.58720005;3;2;1.5;1.166666667;0.6
33;09;2008;330920081;2;180;0;22.59;6;5;2;17.61027306;;2;;1.166666667;0.6
34;03;2008;340320081;5;180;0;23.558;5;2;5;23.42148813;3;2;1.5;1.166666667;0.6
35;03;2008;350320081;5;173;0;22.572;19;5;1;16.46537458;;5;;1.166666667;0.6
35;04;2008;350420081;4;185;0;22.3875;19;5;1;16.39217746;3;1;3;1.166666667;0.6
35;06;2008;350620081;5;177;0;22.478;19;5;1;16.40808987;2;3;0.666666667;1.166666667;0.6
35;08;2008;350820081;3;177;0;23.13;19;5;1;16.37149131;1;2;0.5;1.166666667;0.6
35;09;2008;350920081;2;189;0;21.08;19;5;1;16.43991471;1;1;1;1.166666667;0.6
36;02;2008;360220081;4;178;0;23.17;8;7;0;13.55658456;1;3;0.333333333;1.166666667;0.6
36;05;2008;360520081;4;176;0;23.9975;8;7;0;13.28686907;2;1;2;1.166666667;0.6
37;02;2008;370220081;5;199;0;21.804;26;7;0;21.85650181;3;2;1.5;1.166666667;0.6
37;05;2008;370520081;6;177;0;22.475;26;7;0;22.2630641;;6;;1.166666667;0.6
37;07;2008;370720081;5;173;2;24.136;26;7;0;22.27658965;1;4;0.25;1.166666667;0.6
37;09;2008;370920081;4;173;0;23.4475;26;7;0;22.29568455;1;3;0.333333333;1.166666667;0.6
37;10;2008;371020081;6;175;0;21.50833333;26;7;0;22.20100566;2;4;0.5;1.166666667;0.6
38;01;2008;380120081;5;173;0;23.526;48;9;0;28.04245433;4;1;4;1.166666667;0.6
38;02;2008;380220082;4;207;0;;48;9;0;28.12440328;;8;;1.166666667;0.6
38;03;2008;380320081;5;171;0;22.138;48;9;0;28.227834;2;2;1;1.166666667;0.6
38;04;2008;380420081;5;173;0;23.518;48;9;0;28.20396537;2;3;0.666666667;1.166666667;0.6
38;05;2008;380520081;5;177;0;22.892;48;9;0;28.18487047;2;3;0.666666667;1.166666667;0.6
38;07;2008;380720081;5;173;0;20.328;48;9;0;28.07984851;1;4;0.25;1.166666667;0.6
38;08;2008;380820081;5;169;0;22.316;48;9;0;28.09098721;1;3;0.333333333;1.166666667;0.6
38;09;2008;380920081;6;171;0;22.43166667;48;9;0;28.10928649;3;3;1;1.166666667;0.6
38;10;2008;381020081;4;199;0;22.5775;48;9;0;28.17134492;2;2;1;1.166666667;0.6
39;06;2008;390620081;4;178;0;21.7825;19;6;2;36.82372223;3;1;3;1.166666667;0.6
39;07;2008;390720081;6;172;0;22.06666667;19;6;2;36.71313093;2;4;0.5;1.166666667;0.6
39;08;2008;390820081;5;170;0;21.374;19;6;2;36.69642289;2;3;0.666666667;1.166666667;0.6
39;09;2008;390920082;4;210;0;22.905;19;6;2;36.93351792;;4;;1.166666667;0.6
40;02;2008;400220081;1;193;0;19.1;18;5;0;22.05461142;1;2;0.5;1.166666667;0.6
40;03;2008;400320081;5;185;0;20.944;18;5;0;22.04824645;2;3;0.666666667;1.166666667;0.6
40;04;2008;400420081;2;175;0;23.445;18;5;0;22.0196041;;2;;1.166666667;0.6
40;05;2008;400520081;5;177;0;20.002;18;5;0;21.99414423;3;2;1.5;1.166666667;0.6
40;10;2008;401020081;5;175;0;22.116;18;5;0;21.83740691;3;2;1.5;1.166666667;0.6
01;01;2009;10120091;5;173;0;25.722;43;10;0;28.18805296;;5;;-0.366666667;0.25
01;02;2009;10220091;6;171;0;27.39666667;43;10;0;28.25647635;3;3;1;-0.366666667;0.25
01;03;2009;10320091;5;171;0;23.374;43;10;0;29.57959392;2;2;1;-0.366666667;0.25
01;04;2009;10420091;3;183;0;21.58;43;10;0;29.67109032;1;2;0.5;-0.366666667;0.25
01;06;2009;10620092;5;183;0;23.11;43;10;0;29.66552097;1;4;0.25;-0.366666667;0.25
01;07;2009;10720092;5;185;0;19.568;43;10;0;29.64483483;1;4;0.25;-0.366666667;0.25
01;08;2009;10820091;5;175;0;23.238;43;10;0;29.66313411;2;3;0.666666667;-0.366666667;0.25
01;09;2009;10920091;4;169;0;23.17;43;10;0;29.62733117;2;2;1;-0.366666667;0.25
01;10;2009;11020091;5;177;0;24.222;43;10;0;29.60107568;4;1;4;-0.366666667;0.25
02;08;2009;20820091;6;173;0;22.81333333;17;3;5;28.05518427;3;3;1;-0.366666667;0.25
02;09;2009;20920091;6;171;0;22.67833333;17;3;5;27.98198714;1;5;0.2;-0.366666667;0.25
02;10;2009;21020091;5;171;0;24.106;17;3;5;27.90242505;2;3;0.666666667;-0.366666667;0.25
03;02;2009;30220091;4;173;0;23.255;19;6;0;30.80882821;3;1;3;-0.366666667;0.25
03;03;2009;30320091;4;175;0;22.605;19;6;0;30.87088664;4;;;-0.366666667;0.25
03;05;2009;30520091;5;175;0;25.33;19;6;0;31.15810579;2;3;0.666666667;-0.366666667;0.25
03;08;2009;30820091;4;171;0;24.2275;19;6;0;31.21539049;2;3;0.666666667;-0.366666667;0.25
03;09;2009;30920091;2;173;0;23.6;19;6;0;31.16526637;1;;;-0.366666667;0.25
04;01;2009;40120091;4;177;0;23.21;33;8;0;31.00693781;2;2;1;-0.366666667;0.25
04;02;2009;40220091;3;173;0;21.99666667;33;8;0;30.80644135;2;1;2;-0.366666667;0.25
04;03;2009;40320091;5;169;0;24.33;33;8;0;30.70460187;1;4;0.25;-0.366666667;0.25
04;05;2009;40520091;4;177;0;23.47;33;8;0;30.24791547;2;2;1;-0.366666667;0.25
04;06;2009;40620091;6;179;0;20.05666667;33;8;0;30.38396665;3;3;1;-0.366666667;0.25
04;07;2009;40720091;6;177;0;22.095;33;8;0;30.49535357;4;2;2;-0.366666667;0.25
04;10;2009;41020091;5;177;0;22.694;33;8;0;30.7968939;3;2;1.5;-0.366666667;0.25
05;02;2009;50220091;6;178;0;23.235;26;5;0;26.23957737;3;3;1;-0.366666667;0.25
05;03;2009;50320091;6;174;0;22.65833333;26;5;0;26.21570874;1;5;0.2;-0.366666667;0.25
05;04;2009;50420091;6;178;0;17.975;26;5;0;26.26901534;2;4;0.5;-0.366666667;0.25
05;07;2009;50720091;3;182;0;23.05666667;26;5;0;26.25787665;1;2;0.5;-0.366666667;0.25
05;10;2009;51020091;5;178;0;22.662;26;5;0;26.09159188;1;4;0.25;-0.366666667;0.25
06;06;2009;60620091;2;176;0;24.44;2;1;7;43.02797403;;2;;-0.366666667;0.25
08;02;2009;80220091;2;172;0;26.23;7;6;3;16.03892177;1;1;1;-0.366666667;0.25
08;10;2009;81020091;5;186;0;22.538;7;6;3;15.73817707;2;3;0.666666667;-0.366666667;0.25
09;04;2009;90420091;6;175;1;23.2;28;8;0;22.52402775;1;5;0.2;-0.366666667;0.25
09;05;2009;90520091;4;175;0;23.49;28;8;0;22.46276494;1;3;0.333333333;-0.366666667;0.25
09;06;2009;90620091;4;189;0;20.375;28;8;0;22.42457514;2;2;1;-0.366666667;0.25
09;08;2009;90820091;4;181;0;25.66;28;8;0;22.41661893;3;1;3;-0.366666667;0.25
09;09;2009;90920092;4;185;0;22.78;28;8;0;22.39434154;2;2;1;-0.366666667;0.25
09;10;2009;91020091;6;183;0;22.63166667;28;8;0;22.37842913;2;4;0.5;-0.366666667;0.25
11;01;2009;110120091;5;181;0;23.49;28;7;0;30.51365285;3;2;1.5;-0.366666667;0.25
11;03;2009;110320091;5;181;0;24.746;28;7;0;30.27337534;1;4;0.25;-0.366666667;0.25
11;05;2009;110520091;4;181;0;21.5;28;7;0;29.97660875;2;3;0.666666667;-0.366666667;0.25
11;06;2009;110620091;6;179;0;21.47833333;28;7;0;29.62653555;3;3;1;-0.366666667;0.25
11;07;2009;110720091;2;173;1;24.615;28;7;0;29.50957928;1;1;1;-0.366666667;0.25
11;08;2009;110820091;6;171;0;22.03166667;28;7;0;29.45547705;3;3;1;-0.366666667;0.25
12;02;2009;120220091;5;179;0;19.69;9;8;0;24.31417478;4;1;4;-0.366666667;0.25
12;04;2009;120420091;4;177;0;21.145;9;8;0;24.14789001;2;2;1;-0.366666667;0.25
13;01;2009;130120091;5;175;0;23.004;40;8;0;26.35653364;4;1;4;-0.366666667;0.25
13;02;2009;130220091;5;175;0;23.724;40;8;0;26.58010311;1;4;0.25;-0.366666667;0.25
13;03;2009;130320091;6;173;0;23.895;40;8;0;26.59521991;5;1;5;-0.366666667;0.25
13;04;2009;130420091;4;177;0;23.7675;40;8;0;26.73047546;3;1;3;-0.366666667;0.25
13;05;2009;130520091;7;173;0;23.45714286;40;8;0;26.66762141;6;1;6;-0.366666667;0.25
13;06;2009;130620091;4;175;0;23.595;40;8;0;26.52759213;3;1;3;-0.366666667;0.25
13;08;2009;130820091;4;189;0;17.9975;40;8;0;26.81401566;1;2;0.5;-0.366666667;0.25
13;09;2009;130920091;5;175;1;24.088;40;8;0;26.8728916;2;3;0.666666667;-0.366666667;0.25
14;01;2009;140120091;6;182;0;18.095;46;10;0;23.45331297;1;5;0.2;-0.366666667;0.25
14;02;2009;140220091;3;174;0;20.43;46;10;0;23.57186048;2;1;2;-0.366666667;0.25
14;03;2009;140320091;6;186;0;22.76;46;10;0;23.76121825;;;;-0.366666667;0.25
14;04;2009;140420091;6;178;0;20.96333333;46;10;0;23.90602126;2;4;0.5;-0.366666667;0.25
14;05;2009;140520091;5;174;0;21.87;46;10;0;23.97921838;4;1;4;-0.366666667;0.25
14;06;2009;140620092;4;196;0;19.29;46;10;0;24.07151041;;;;-0.366666667;0.25
14;07;2009;140720091;5;174;0;21.606;46;10;0;24.15823309;2;3;0.666666667;-0.366666667;0.25
14;08;2009;140820092;1;200;0;21.22;46;10;0;24.20358348;1;;;-0.366666667;0.25
14;09;2009;140920091;6;178;1;21.43166667;46;10;0;24.28632805;1;5;0.2;-0.366666667;0.25
14;10;2009;141020091;4;176;0;22.2975;46;10;0;24.35236459;3;1;3;-0.366666667;0.25
15;01;2009;150120091;4;176;0;24.615;22;10;0;22.59404239;2;2;1;-0.366666667;0.25
15;03;2009;150320091;5;186;0;24.43;22;10;0;22.68633442;5;;;-0.366666667;0.25
15;04;2009;150420091;5;182;0;22.118;22;10;0;22.70145121;2;3;0.666666667;-0.366666667;0.25
15;05;2009;150520091;5;180;0;22.346;22;10;0;22.75157533;1;4;0.25;-0.366666667;0.25
15;06;2009;150620091;3;176;0;22.32333333;22;10;0;22.75555343;1;2;0.5;-0.366666667;0.25
16;05;2009;160520091;3;174;0;24.00666667;17;6;4;27.8586659;2;1;2;-0.366666667;0.25
16;08;2009;160820092;4;196;0;19.98;17;6;4;28.03847623;3;2;1.5;-0.366666667;0.25
16;09;2009;160920091;5;178;0;24.464;17;6;4;28.09019159;3;3;1;-0.366666667;0.25
16;10;2009;161020091;5;176;0;16.256;17;6;4;28.12281204;1;5;0.2;-0.366666667;0.25
17;09;2009;170920091;5;175;0;23.716;5;4;2;20.80866909;3;2;1.5;-0.366666667;0.25
18;02;2009;180220091;7;174;2;23.61714286;15;6;0;12.38224811;4;3;1.333333333;-0.366666667;0.25
18;04;2009;180420091;5;172;0;22.538;15;6;0;12.39179556;2;4;0.5;-0.366666667;0.25
18;06;2009;180620091;3;174;0;22.36;15;6;0;12.38861307;2;1;2;-0.366666667;0.25
20;04;2009;200420091;4;188;0;22.23;15;6;2;35.72019604;2;2;1;-0.366666667;0.25
20;05;2009;200520092;1;200;0;19.72;15;6;2;35.62074343;;2;;-0.366666667;0.25
20;06;2009;200620092;4;192;0;23.86;15;6;2;35.51731271;2;2;1;-0.366666667;0.25
20;10;2009;201020091;6;174;1;22.25333333;15;6;2;35.1553052;3;3;1;-0.366666667;0.25
21;03;2009;210320091;6;177;0;23.73;29;7;0;31.54796003;;6;;-0.366666667;0.25
