ind	idanimal	herd	year	cluster	st_sep	st_oct	swe_sep	swe_oct	pcp_sep	pcp_oct	ndvi_jul	ndvi_aug	ndvi_sep	ndvi_oct
161	20031012006	2	2004	SHIFT	3.980395706	-0.476760307	0.198531982	4.386446903	3.009316241	1.626750647	0.073235291	0.226972658	0.173023342	0.105457652
161	20031012006	2	2005	SHIFT	NA	0.122069376	NA	2.112672402	NA	1.185642668	0.258817308	0.342502848	NA	0.142793832
162	20031012007	2	2004	SW	3.651285411	0.115840214	0.308865883	3.310897707	2.980593395	1.581502447	0.088049376	0.148369413	0.167630171	0.13924228
162	20031012007	2	2005	NW	5.124365773	0.04046742	0.198233705	2.752373416	3.243148684	1.269542268	0.246648656	0.319999967	0.241487781	0.137075144
162	20031012007	2	2006	SW	4.07516081	-1.578895914	0.092168947	13.81091141	1.538185528	2.977874295	0.20527453	0.32616677	0.201413752	0.14275259
162	20031012007	2	2007	SW	2.647852918	-2.610374053	1.335648211	8.795258085	3.29223579	1.947190305	0.290446449	0.303570191	0.193633584	0.185545889
162	20031012007	2	2008	SW	3.18186251	-1.847448058	1.804864683	14.56828514	2.894053091	3.164498917	0.262782608	0.244913012	0.22666553	0.169998122
162	20031012007	2	2009	SW	3.842146083	-5.734241369	0.373842257	16.33334982	2.446306971	1.584318361	0.299017517	0.295064509	0.251764109	0.107293192
162	20031012007	2	2011	SW	3.849293668	0.115803603	0.301143126	3.676582447	3.873468892	1.953762356	0.252121621	0.255230065	0.204100025	0.13042725
566	GR19991	1	1999	LAB	7.010505052	-4.731944705	0.000374908	17.81319911	3.710204247	2.192522224	0.275125829	0.33957717	0.260579115	0.094542551
569	GR2000003	1	2000	LAB	4.357480272	-4.033788131	1.373641955	17.06583046	2.893373233	2.120990847	0.198128147	0.284619388	0.15952673	0.083653963
570	GR2000004	1	2000	CEN	4.018728772	-2.644464143	1.534513428	13.36743672	4.554936814	1.666616191	0.186822062	0.243152965	0.120168707	0.020928145
570	GR2000004	1	2001	SW	5.459767973	-1.298197329	0.049697335	14.71645028	2.875170141	3.695300856	0.380270533	0.315139988	0.267195243	0.048586016
571	GR2000005	1	2000	CEN	4.445159818	-2.738426086	1.092569053	13.64616795	4.375335496	1.702201095	0.214327552	0.297306765	0.18734255	-0.006233553
571	GR2000005	1	2001	CEN	5.277992265	-1.225863876	0.040497897	13.25664254	2.835916484	3.597935824	0.353134281	0.344157496	0.278256751	0.077267769
571	GR2000005	1	2002	LAB	5.994329191	-4.399384319	0.295285827	23.75502032	3.114646331	3.619097751	0.213371474	0.379602223	0.191184229	0.045975206
571	GR2000005	1	2003	SW	8.736850736	-2.046157944	0.018314703	13.29553811	3.642762878	3.363721637	0.293686407	0.319436743	0.217636058	0.066293975
572	GR2000006	1	2000	LAB	4.361908709	-4.013044586	1.174224341	17.14661643	2.823455281	2.074711183	0.234344052	0.283823217	0.188848297	0.08294537
572	GR2000006	1	2001	CEN	5.106950871	-1.166527674	0.063078107	15.15302745	2.9735469	3.704400058	0.385958008	0.327441916	0.235521394	0.03554696
572	GR2000006	1	2002	SW	6.207642765	-4.914567457	0.164988627	26.0398612	2.757580389	3.298832454	0.258896501	0.377567802	0.309165742	0.009032111
572	GR2000006	2	2003	SW	8.47447787	-2.625934086	0.00811008	9.675981682	3.520463954	2.333399087	0.179022108	0.215711744	0.205554402	0.001781323
574	GR2001001	1	2001	CEN	5.416052444	-1.441278754	0.011811399	13.40499856	2.813203435	3.491371968	0.298831362	0.320727166	0.266266624	0.087785206
575	GR2001021	1	2001	SW	NA	-0.977571503	NA	12.46870638	NA	3.634416321	0.28071153	0.368129147	NA	0.001412635
576	GR2002001	1	2002	CEN	5.606335118	-3.064239064	0.377948849	19.40691971	3.455932558	3.62994683	0.250754743	0.368174409	0.275313276	0.085084125
577	GR2002002	1	2002	LAB	6.252902458	-3.653482084	0.121428076	20.59463562	2.407669852	3.519774478	0.203763132	0.380603974	0.344255981	0.094444135
577	GR2002002	1	2003	SW	8.885737846	-1.978129934	0.006796702	13.62918599	3.638264261	3.239298419	0.255734868	0.357282741	0.170678281	0.035799657
577	GR2002002	2	2004	SW	4.757290826	0.749405478	0.116978237	2.229287163	3.811715765	1.503715886	0.113733366	0.24518283	0.331371943	0.09732646
578	GR2002003	1	2002	LAB	NA	-3.610844234	NA	18.33744234	NA	3.493418095	0.315842906	0.386489632	NA	0.068309305
578	GR2002003	1	2003	LAB	8.664684795	-2.989238348	0.000219304	15.27663566	1.661030459	3.966374985	0.309760667	0.313721036	0.229014082	0.011886615
578	GR2002003	1	2004	LAB	5.01365072	-0.238801668	0.081930794	2.94899716	3.237434939	1.333088439	0.174975173	0.390915747	0.303388198	0.175119632
579	GR2002004	1	2002	LAB	NA	-3.655397827	NA	18.8571787	NA	3.499884228	0.332173848	0.406684385	NA	0.049200209
580	GR2003001	1	2003	CEN	8.242748844	-2.271067298	0.074792706	13.7578801	4.100830589	3.937019044	0.29820217	0.346933932	0.236773809	0.039850515
580	GR2003001	1	2004	SW	5.259734093	0.95510316	0.07420721	3.562347082	3.546171006	1.534459327	0.254895711	0.379574702	0.256837565	0.089869247
582	GR2003003	1	2003	CEN	8.376350187	-3.160360616	4.14E-05	15.21967924	1.541221398	3.819952548	0.280064629	0.337901329	0.183431949	0.048957878
582	GR2003003	1	2004	LAB	4.924669087	-0.265542096	0.076414747	3.228537367	3.102628506	1.226370798	0.123541221	0.347593092	0.292058822	0.080481464
583	GR2003004	1	2003	LAB	8.661681232	-1.877852096	3.97E-05	14.9948817	2.729247501	4.374074275	0.382821004	0.441613602	0.231591401	-0.020078703
584	GR2003005	1	2003	CEN	NA	-2.973249097	NA	14.77764012	NA	3.930456533	0.382821004	0.441613602	NA	0.054403321
586	GR2004001	1	2004	LAB	5.167961145	0.039696246	0.077428906	3.079286382	3.555453513	1.262762804	0.150376464	0.354842474	0.243783031	0.129719221
163	GR2004002	1	2004	SW	5.382172377	0.851738841	0.060731402	3.024769502	3.550917184	1.561220653	0.18935202	0.358395509	0.272535846	0.099369336
163	GR2004002	1	2005	LAB	6.282455154	-1.435262612	0.125225257	12.79096157	3.42238206	2.558104444	0.249671104	0.436359504	0.23014073	0.117377886
163	GR2004002	1	2006	LAB	3.962156091	-1.673111951	0.348137575	8.021180592	2.551706532	2.073018936	0.354424296	0.323465282	0.250676315	0.117176253
163	GR2004002	1	2007	LAB	2.664426475	-1.961358347	2.316875408	6.228146293	5.839914599	1.766864598	0.300169086	0.364331991	0.323723273	0.182321363
511	GR88102	1	1989	NW	4.592844352	-2.792212484	2.523712789	19.2669032	3.73062786	2.456429606	0.285892682	0.350137951	0.156977174	0.044818677
512	GR88103	1	1989	NW	3.959441435	-3.137544134	2.790614231	20.04029889	3.211042826	2.219000127	0.161723477	0.328394039	0.159877864	0.014798693
515	GR89118	1	1989	SW	3.984942373	-2.589672381	1.917343372	17.41590182	3.433082962	2.383957243	0.219666508	0.315410183	0.159551257	0.016233602
515	GR89118	1	1990	NW	1.925440132	-5.761316333	10.79743425	33.82050872	5.378561963	3.709190943	0.181088016	0.327762944	0.294280581	0.031216583
515	GR89118	2	1991	SW	3.549889386	-1.686647902	0.527259491	12.42755942	4.022762209	3.527129129	0.25710484	0.255049098	0.126095649	0.092442999
515	GR89118	1	1992	LAB	4.601838805	-2.894492106	0.569265256	12.73102496	3.515951164	2.010347677	0.264295362	0.277281043	0.209871477	0.070075354
519	GR90104	1	1990	SW	1.696967954	-7.272217072	1.404022525	34.68499354	3.432030621	3.225260076	0.364942405	0.340094091	0.239348234	0.032850301
519	GR90104	1	1991	NW	3.159511305	-1.291464484	0.476433635	12.89768392	3.530384545	2.564125095	0.269055157	0.306672719	0.246108283	0.0880009
519	GR90104	1	1993	NW	1.734380897	-7.560022344	1.702684531	24.79411684	1.826479436	1.211313559	0.322686147	0.229300959	0.169585538	0.015928741
519	GR90104	1	1994	SW	5.422602839	0.962413916	0.026245811	1.623008165	2.548848276	2.3463607	0.288633102	0.254448859	0.056680893	-0.097542613
522	GR90107	1	1990	NW	2.109101182	-4.360825841	10.33292315	31.58887939	5.489418457	4.361826649	0.317700965	0.37320459	0.296442297	0.058883524
523	GR90108	1	1990	NW	2.297432359	-5.22760236	6.880227369	36.63731368	5.385766556	4.336318657	0.255183154	NA	0.235747594	0.054781981
524	GR90109	1	1990	NW	1.847039214	-5.873135002	10.00197736	33.4035532	5.141151235	3.807498627	0.250378325	0.309322924	0.25841944	0.02803359
524	GR90109	1	1991	SW	3.111059336	-2.058635999	0.513558319	13.39751119	3.52554034	2.375551714	0.241205415	0.332974008	0.181146316	0.077712659
526	GR90124	1	1991	NW	3.142973026	-2.173191698	0.435292743	14.54688608	3.350513185	2.464700593	0.29587386	0.345781593	0.21913793	0.076957988
526	GR90124	1	1992	LAB	4.960367599	-3.566205381	0.460124178	19.15359246	3.444135653	2.06527232	0.218843311	0.268264951	0.221571726	0.056479329
526	GR90124	1	1993	LAB	2.422065572	-7.305252615	2.624066109	47.13385707	3.385674391	1.639191357	0.30951601	0.327540504	0.143708839	0.005428022
527	GR90125	1	1991	NW	3.435356633	-1.808455187	0.668502823	13.87270956	3.790525717	2.458830281	0.29041159	0.310850938	0.170723464	0.082301677
528	GR90127	1	1991	CEN	3.329047387	-2.435754205	0.327311005	13.25855562	3.243640245	2.209556079	0.083938385	0.248596797	0.26075299	0.071683702
528	GR90127	1	1992	LAB	4.661174857	-1.87271499	0.431928898	12.49386763	2.627155125	2.02855658	0.118098667	0.217760761	0.216645582	0.058979183
529	GR90128	1	1991	NW	3.50799788	-1.985871229	0.546466482	15.35560126	3.823301385	2.589465987	0.27588652	0.315205279	0.232683918	0.07885928
531	GR91106	1	1991	NW	3.315856301	-3.721191397	0.988598075	19.21849233	3.967696334	2.911411572	0.219979895	0.3521453	0.180958308	0.048297232
531	GR91106	1	1992	LAB	4.896786724	-2.385780296	0.446070184	12.81683737	3.203894394	1.968004023	0.22097082	0.253180247	0.23785327	0.100649883
531	GR91106	1	1993	LAB	2.627359282	-6.507676358	4.315818651	37.13183012	3.747776591	1.657097076	0.287105527	0.307468436	0.158453563	-0.001911497
533	GR91108	1	1991	SW	3.49918326	-2.397103159	0.433463062	14.34336707	3.144850175	2.340561539	0.244683473	0.309962256	0.256797762	0.056163912
535	GR91110	1	1991	NW	3.724547553	-2.239027636	0.164325307	14.31873391	2.734499924	2.148061011	0.166158806	0.310906225	0.267125802	0.080700699
535	GR91110	1	1992	LAB	4.884520931	-2.430878516	0.328223602	14.56476707	2.546330512	2.164400124	0.123705882	0.212001303	0.240473381	0.077162959
535	GR91110	1	1993	LAB	2.454352827	-6.164490076	4.612827722	37.80003679	3.659099105	1.768845349	0.188262776	0.313963023	0.168503388	-0.010847975
535	GR91110	1	1994	SW	5.392715883	1.510896679	0.047052286	4.354742441	2.473554827	3.14507701	0.218549229	0.223981025	0.014124077	-0.149071922
535	GR91110	1	1995	LAB	3.747765774	-2.610302951	0.706185174	16.46516282	2.154196795	3.454698365	0.293989073	0.356234163	0.273563969	0.028052556
535	GR91110	1	1996	CEN	5.889554334	-4.258980274	0.009245106	32.60176854	1.672946089	2.446833362	0.104559402	0.282049655	0.31426978	0.107987274
535	GR91110	1	1997	LAB	5.636152069	-0.908898658	0.265099057	7.24002962	3.92398088	1.832460084	0.262967362	0.368029991	0.281329092	0.15186334
535	GR91110	1	1998	LAB	5.717788521	-1.156567916	0.02797483	8.499669563	3.23768587	3.064040444	0.248115634	0.320720255	0.198109304	0.164173621
535	GR91110	1	1999	CEN	7.117803995	-4.554339195	0.026865738	14.34391613	2.676535539	2.221603283	0.257133503	0.276347468	0.181042559	0.103455524
536	GR91111	1	1991	CEN	3.585511377	-1.966691557	0.467343555	16.56218427	3.784088435	2.373341237	0.10463257	0.183542394	0.208525533	0.067808506
536	GR91111	1	1992	NW	3.629944467	-4.69755619	0.637601229	16.74545556	3.187727523	1.691143149	0.221432422	0.200718455	0.23942227	0.061231948
537	GR91112	1	1991	NW	3.345617667	-1.928112544	0.372649126	12.18890594	3.112175345	2.256555717	0.232975104	0.255498784	0.272594301	0.081348278
537	GR91112	1	1992	LAB	4.803891102	-3.019813241	0.553024505	11.99604478	3.298517935	1.989524214	0.228426871	0.271436747	0.199153504	0.062565523
539	GR92101	1	1992	LAB	4.375393486	-2.400709657	0.465005533	13.64275736	2.934827204	2.057181834	0.214297774	0.283703182	0.187693923	0.075958947
539	GR92101	1	1993	LAB	2.624107983	-6.736287913	3.818475747	38.67463772	3.607891809	1.702337127	0.226710273	0.305245942	0.157995663	0.005884639
540	GR93101	1	1993	LAB	2.410283434	-7.185107108	3.71530554	43.29696614	3.611349748	1.620011299	0.296912834	0.30114599	0.163317476	-0.016606665
540	GR93101	1	1994	LAB	5.266786836	1.012637406	0.071365635	3.580832016	2.308649283	2.665000317	0.265350349	0.244105828	0.037020318	-0.068765498
540	GR93101	1	1995	LAB	3.271303596	-3.199822562	0.95746216	13.16327578	2.764757269	2.066428203	0.332188792	0.399620584	0.270948564	0.121182372
541	GR93102	1	1993	LAB	2.547828116	-6.364360973	1.35915948	41.07431008	3.331126544	1.765242969	0.312207267	0.305919356	0.128943081	0.004096855
541	GR93102	1	1995	LAB	3.001591868	-3.328404303	2.461329791	21.36781307	3.403584251	2.757278883	0.356996633	0.401274593	0.231708877	0.115945273
542	GR93103	1	1994	CEN	5.165051539	1.080271085	0.047546004	3.594346704	2.344765688	2.677376909	0.371080636	0.259156125	0.031356427	-0.109112803
542	GR93103	1	1995	LAB	3.266274272	-3.016094943	1.392300114	13.43684111	2.645556505	2.198933851	0.2951191	0.3977782	0.239463241	0.121585307
543	GR93104	1	1994	LAB	5.343249007	1.056917016	0.065816943	4.445191972	2.439454411	2.634059568	0.386338872	0.256848955	0.056477073	-0.1157865
544	GR93105	1	1993	CEN	NA	-5.945594622	NA	24.76238016	NA	1.894536159	0.386338872	0.256848955	NA	0.023154884
545	GR94101	1	1994	LAB	5.015917935	0.959634465	0.036053399	2.957589137	2.253787211	2.654353673	0.240972806	0.194243764	0.068536669	-0.084224485
545	GR94101	1	1995	LAB	3.578451713	-2.24457216	0.55593616	17.14240295	2.037347948	3.643764629	0.212419485	0.326271492	0.23326823	0.065280268
546	GR94102	1	1994	SW	6.210928143	0.990380563	0.009354497	3.403986017	2.920743464	2.819284667	0.296416404	0.261324803	0.129458773	-0.079306598
546	GR94102	1	1995	CEN	3.045103387	-3.696637294	0.533558384	19.07969637	2.104666013	2.728896952	0.32488469	0.400813355	0.2106575	0.116844226
546	GR94102	1	1996	CEN	5.757560007	-4.680626659	0.008074012	26.58486016	2.012499364	2.548853373	0.291670889	0.347164627	0.359270733	0.103346396
546	GR94102	1	1997	LAB	5.639284039	-1.109692923	0.780668533	6.860527121	2.735453111	1.81576006	0.351050583	0.352732099	0.210386889	0.148693454
546	GR94102	1	1998	LAB	5.585605172	-0.940589052	0.019954667	6.64692276	3.991166911	3.039013864	0.305115422	0.318939712	0.207250817	0.190664837
549	GR94109	1	1994	LAB	NA	0.285176961	NA	3.2834277	NA	2.583900423	0.346877048	0.23420089	NA	-0.093365397
549	GR94109	1	1995	CEN	3.20556627	-2.320114268	1.593849956	17.16100748	2.306002974	3.680026253	0.284394128	0.338852844	0.229902961	0.047824062
549	GR94109	1	1996	LAB	5.67757768	-4.005938518	0.014519985	22.8658533	1.907207757	2.407711137	0.2685326	0.286464111	0.355590084	0.141718032
549	GR94109	1	1997	LAB	5.65983835	-0.995001416	0.761532093	7.253260007	2.938961567	1.847998206	0.334262561	0.392545671	0.221654248	0.151914488
549	GR94109	1	1998	LAB	5.473887148	-0.998369354	0.025532371	8.45547255	3.2555192	3.093882784	0.267386092	0.307695225	0.223214179	0.164673611
550	GR94110	1	1994	LAB	NA	0.454422542	NA	3.654995863	NA	2.441067111	0.267386092	0.307695225	NA	-0.063330049
